1,(单选题)关于风险的概念，理解不正确的是(),<p>A风险是一个事前概念</p><p>B风险是未来结果出现收益或损失的不确定性</p><p>C风险是一个贯穿于事前和事后的概念</p><p>D风险反映的是损失发生前的事物发展状态</p>,4,C,风险是未来结果出现收益或损失的不确定性。风险是一个明确的事前概念，反映的是损失发生前的事物发展状态。,0,0
1,(单选题)欧式期权定价模型出现在以下哪个阶段(),<p>A全面风险管理模式阶段</p><p>B资产风险管理模式阶段</p><p>C负债风险管理模式阶段</p><p>D资产负债风险管理模式阶段</p>,4,D,在资产负债风险管理模式阶段，利率、汇率、商品期货/期权等金融衍生工具大量涌现，为金融机构提供了更多的资产负债风险管理工具。费雪布莱克、麦隆舒尔斯等人提出的欧式期权定价模型，为当时的金融衍生品定价及广泛应用铺平了道路，开辟了风险管理的全新领域。,0,0
1,(单选题)以下哪一阶段的金融理论被称为华尔街的第一次数学革命(),<p>A资产风险管理模式阶段</p><p>B负债风险管理模式阶段</p><p>C资产负债风险管理模式阶段</p><p>D全面风险管理模式阶段</p>,4,B,在负债风险管理模式阶段，商业银行风险管理的重点转向负债风险管理。同期，现代金融理论的发展也为风险管理提供了有力的支持：这一阶段的金融理论被成为华尔街的第一次数学革命。,0,0
1,(单选题)下列关于信用风险的说法，正确的是(),<p>A信用风险只有当违约实际发生时才会产生</p><p>B对商业银行来说，贷款是唯一的信用风险来源</p><p>C结算风险是一种特殊的信用风险</p><p>D交易对手信用评级的下降不属于信用风险</p>,4,C,信用风险也可以发生在实际违约之前。对大多数商业银行来说，贷款是最大最明显的信用风险来源，但不是唯一的。交易对手信用评级的下降也属于信用风险，因为存在潜在的损失。,0,0
1,(单选题)法律风险与操作风险之间的关系是(),<p>A操作风险和法律风险产生的原因相同</p><p>B外部合规风险与法律风险是相同的</p><p>C法律风险与操作风险相互独立</p><p>D法律风险是操作风险的一种特殊类型</p>,4,D,按照《巴塞尔协议Ⅱ》的规定，法律风险是一种特殊类型的操作风险，它包括但不限于因监管措施和解决民商事争议而支付的罚款、罚金或者惩罚性赔偿所导致的风险敞口。,0,0
1,(单选题)监管机构要求我国商业银行2013年起执行《商业银行资本管理办法（试行）》，在显著改变商业银行的经营管理方式的同时，短期内也可能导致其盈利能力面临新的挑战和困难。这属于商业银行面临的(),<p>A违规风险</p><p>B监管风险</p><p>C政策风险</p><p>D经济风险</p>,4,B,暂无解析,0,0
1,(单选题)对于无法通过资产负债表和相关业务调整进行自我对冲的风险，通过衍生产品市场进行对冲的是(),<p>A系统性风险对冲</p><p>B非系统性风险对冲</p><p>C自我对冲</p><p>D市场对冲</p>,4,D,本题题干中已经解释了自我对冲的概念，并且说明不是自我对冲，因此可直接排除C项。通过衍生产品市场进行对冲的风险既可以是系统性风险，也可以是非系统性风险，排除A、B两项。,0,0
1,(单选题)甲、乙两家企业均为某商业银行的客户，甲的信用评级低于乙，在其他条件相同的情况下，商业银行为甲设定的贷款利率高于为乙设定的贷款利率，这种风险管理的方法属于(),<p>A风险补偿</p><p>B风险转移</p><p>C风险分散</p><p>D风险对冲</p>,4,A,题干所给情景并没有发生将甲的风险进行转移的情况，排除B项；也没有通过组合甲乙进行风险分散，排除C项；也没有购买别的产品来对冲甲的风险，排除D项。事实上，这是一种风险补偿方式，通过对信用评级低的客户收取较高的贷款利率，对自己承担更高的风险进行补偿。,0,0
1,(单选题)下列关于资本的说法，正确的是(),<p>A经济资本也就是账面资本</p><p>B会计资本是监管部门规定的商业银行必须持有的与其业务总体风险水平相匹配的资本</p><p>C银行资本可以划分为持续经营资本和破产清算资本</p><p>D监管资本是一种取决于商业银行实际风险水平的资本</p>,4,C,经济资本和账面资本是两个概念，A项错误；B项应、改为：监管资本是监管部门规定的商业银行必须持有的是其业务总体风险水平相匹配的资本；D项应改为：经济资本是一种取决于商业银行实际风险水平的资本。,0,0
1,(单选题)下列关于监管资本的说法，正确的是(),<p>A监管资本包括一级资本和其他资本</p><p>B一级资本包括核心一级资本和其他一级资本</p><p>C未分配利润属于其他一级资本</p><p>D一般风险准备不属于核心一级资本</p>,4,B,暂无解析,0,0
