1,(单选题)下列不属于操作风险评估原则的是(),<p>A动态管理原则</p><p>B重要性原则</p><p>C业务流程所有人负第一评估责任原则</p><p>D敏感性原则</p>,4,D,D项属于关键风险指标监控应遵循的原则。,73,1,0,0
1,(单选题)一家商业银行在交易过程中，结算系统发生故障导致结算失败，下列说法正确的是(),<p>A此情形属于市场风险的一种</p><p>B此情形是操作风险的表现</p><p>C此情形会造成交易成本下降</p><p>D此情形不会引发信用风险</p>,4,B,题干中的事例属于由于系统缺陷而引发的操作风险。(本题来自嗨考网）,73,1,0,0
1,(单选题)根据监管机构的规定，法律风险与操作风险之间的关系是(),<p>A操作风险和法律风险产生的原因相同</p><p>B外部合规风险与法律风险是相同的</p><p>C法律风险与操作风险相互独立</p><p>D法律风险是操作风险的一种特殊类型</p>,4,D,按照《巴塞尔新资本协议》的规定，法律风险是一种特殊类型的操作风险。操作风险包括法律风险。,73,1,0,0
1,(单选题)从资金交易业务流程来看，()可分为前台交易、中台风险管理、后台结算清算三个环节。,<p>A法人信贷业务</p><p>B柜台业务</p><p>C个人信贷业务</p><p>D资金交易业务</p>,4,D,从资金交易业务流程来看，资金交易业务可分为前台交易、中台风险管理、后台结算清算三个环节。,73,1,0,0
1,(单选题)银行一般采用定性方法和定量方法结合评估操作风险。定量分析主要基于对()数据和外部数据的分析；定性分析则需要依靠有经验的专家对操作风险的()和影响程度作出评估。,<p>A内部操作风险损失，发生频率</p><p>B风险管理风险损失，发生环节</p><p>C内部控制风险损失，发生环节</p><p>D合规管理风险损失，发生时间</p>,4,A,银行一般采用定性方法和定量方法结合评估操作风险。定量分析主要基于对内部操作风险损失数据和外部数据的分析；定性分析则需要依靠有经验的专家对操作风险的发生频率和影响程度作出评估。,73,1,0,0
1,(单选题)《商业银行资本管理办法（试行）》中为商业银行提供的三种操作风险监管资本计量方法不包括(),<p>A高级计量法</p><p>B标准法</p><p>C基本指标法</p><p>D内部评级法</p>,4,D,根据《商业银行资本管理办法（试行）》第九十五条的规定：“商业银行可采用基本指标法、标准法或高级计量法计量操作风险资本要求。”,73,1,0,0
1,(单选题)操作风险识别方法包括自我评估法和因果分析模型，其中，自我评估法的主要目的是(),<p>A鼓励各级机构制定与业务战略目标配套的评估机制</p><p>B鼓励各级机构尽量降低风险，实现利益最大化</p><p>C鼓励各级机构建立良好的操作风险管理氛围</p><p>D鼓励各级机构承担责任及主动对操作风险进行识别、评估、控制和监测流程的有效管理</p>,4,D,商业银行进行操作风险自我评估的主要目的是鼓励各级机构主动承担责任，加强对操作风险识别、评估、控制和监测流程的有效管理。,73,1,0,0
1,(单选题)操作风险识别常用的方法包括(),<p>A自我评估法、损失事件数据法</p><p>B自我评估法、因果分析模型</p><p>C因果分析模型、流程图</p><p>D流程图、自我评估法</p>,4,B,商业银行通常借助自我评估法和因果分析法模型，对所有业务岗位和流程中的操作风险进行识别。,73,1,0,0
1,(单选题)商业银行核心雇员掌握商业银行大量技术和关键信息，商业银行过度依赖他们可能带来(),<p>A市场风险</p><p>B声誉风险</p><p>C信用风险</p><p>D操作风险</p>,4,D,商业银行核心雇员掌握商业银行大量技术和关键信息(本题来自嗨考网），商业银行过度依赖他们可能带来操作风险。,73,1,0,0
1,(单选题)()在商业银行内部控制体系的基础上，通过开展全员风险识别，识别出全行经营管理中存在的风险点，并从影响程度和发生概率两个角度来评估操作风险的重要程度。,<p>A关键指标</p><p>B自我评估法</p><p>C内部评估法</p><p>D系统分析法</p>,4,B,题中所述为自我评估法的定义。,73,1,0,0
1,(单选题)与市场风险和信用风险相比，商业银行的操作风险具有(),<p>A特殊性、非盈利性和可转化性</p><p>B具体性、差异性和转化性</p><p>C普通性、盈利性和不可转化性</p><p>D普遍性、非盈利性和不可转化性</p>,4,B,操作风险与信用风险、市场风险相比，具有以下特点：具体性、分散性、差异性、复杂性、内生性和转化性。,73,1,0,0
1,(单选题)柜台业务操作风险控制措施不包括(),<p>A完善规章制度和业务操作流程，不断细化操作细则，并建立岗位操作规范和操作手册，通过制度规范来防范操作风险</p><p>B强化一线实时监督检查</p><p>C设立专户核算代理资金，完善代理资金的拨付、回收、核对等手续，防止代理资金被挤占挪用，确保专款专用</p><p>D加强岗位培训，特别是新业务和新产品培训，不断提高柜员操作技能和业务水平</p>,4,C,C项属于代理业务操作风险控制措施。,73,1,0,0
1,(单选题)系统缺陷造成的风险不包括(),<p>A数据/信息质量</p><p>B违反系统安全规定</p><p>C系统设计/开发的战略风险</p><p>D核心员工流失</p>,4,D,系统缺陷引发的操作风险是指由于信息科技部门或服务供应商提供的计算机系统或设备发生故障或其他原因，导致商业银行不能正常提供部分/全部服务或业务中断而造成的损失。包括系统设计不完善和系统维护不完善所产生的风险，具体表现为数据/信息质量、违反系统安全规定、系统设计/开发的战略风险(本题来自嗨考网），以及系统的稳定性、兼容性、适宜性等方面的问题。,73,1,0,0
1,(单选题)()是对一个或多个操作风险敞口，通过反映操作风险发生可能性或影响度或某一控制有效性，对该风险或控制进行定性或定量跟踪监测的操作风险管理流程的指标。,<p>A风险诱因</p><p>B关键风险指标</p><p>C风险报告</p><p>D风险控制</p>,4,B,关键风险指标是对一个或多个操作风险敞口，通过反映操作风险发生可能性或影响度或某一控制有效性，对该风险或控制进行定性或定量跟踪监测的操作风险管理流程的指标。,73,1,0,0
1,(单选题)()按照法人信贷业务的流程，可大致分为评级授信、贷前调查、信贷审查、信贷审批、贷款发放、贷后管理六个环节。,<p>A法人信贷业务</p><p>B柜台业务</p><p>C个人信贷业务</p><p>D资金交易业务</p>,4,A,法人信贷业务是我国商业银行最主要的业务种类之一。按照法人信贷业务的流程，法人信贷业务可大致分为评级授信、贷前调查、信贷审查、信贷审批、贷款发放、贷后管理六个环节。,73,1,0,0
1,(单选题)巴塞尔委员会鼓励商业银行自主开发适合自身特点的()模型。,<p>ALDA</p><p>BIMA</p><p>CAMA</p><p>DSCA</p>,4,C,巴塞尔委员会鼓励商业银行自主开发适合自身特点的AMA模型。,73,1,0,0
1,(单选题)操作风险的人员因素包括的内部欺诈是指(),<p>A商业银行内部员工因过失没有按照雇佣合同、内部员工守则、相关业务及管理规定操作或者办理业务造成的风险，主要包括过失、未经授权的业务或交易行为以及超越授权的活动</p><p>B员工故意骗取、盗用财产或违反监管规章、法律或公司政策导致的损失</p><p>C商业银行员工由于知识、技能匮乏而给商业银行造成的风险</p><p>D违反就业、健康或安全方面的法律或协议，包括劳动法和合同法等，造成个人工伤赔付或因性别、种族歧视事件导致的损失</p>,4,B,欺诈即有欺骗、诈取的意思，四个选项都是造成操作风险的人员因素，只有B有欺诈的行为。A属于失职违规；C属于知识/技能匮乏；D属于违反用工法。,73,1,0,0
1,(单选题)在计算操作风险经济资本配置的标准法中，巴塞尔委员会对各类产品线给出了对应系数，下列()产品线的β因子等于18%。,<p>A商业银行业务</p><p>B资产管理</p><p>C支付和结算</p><p>D零售经纪</p>,4,C,"巴塞尔委员会对各类产品线给出了对应系数，支付和结算产品线的β因子等于18%。A项的β因子为15%,B项的β因子为12%,D项的β因子为12%。",73,1,0,0
1,(单选题)商业银行通过购买保险或者业务外包等措施来管理和控制的操作风险属于(),<p>A可规避的操作风险</p><p>B可降低的操作风险</p><p>C可缓释的操作风险</p><p>D应承担的操作风险</p>,4,C,目前，主要的操作风险风险缓释手段有业务连续性管理计划、商业保险和业务外包等。,73,1,0,0
2,(多选题)下列属于由外部事件引发的操作风险的有(),<p>A外部欺诈/盗窃</p><p>B业务外包</p><p>C监管规定</p><p>D自然灾害</p><p>E恐怖威胁</p>,5,ABCDE,由外部事件引发的操作风险除以上五点之外，还有洗钱和政治风险。,73,1,0,0
2,(多选题)不论采取何种方式，操作风险报告的内容都应当包括(),<p>A风险状况</p><p>B损失事件</p><p>C诱因与对策</p><p>D关键风险指标</p><p>E资本金水平</p>,5,ABCDE,不论采取何种方式，操作风险报告的内容都应当包括风险状况、损失事件、诱因与对策、关键风险指标、资本金水平五个主要部分。,73,1,0,0
2,(多选题)个人信贷业务是国内个人业务的主要组成部分，也是商业银行竞相发展的零售银行业务。该项业务中，产生操作风险的原因包括(),<p>A客户监管难度大</p><p>B缺乏风险意识或风险防范经验不足</p><p>C内控制度不完善、业务流程有漏洞</p><p>D业务管理分散，缺乏统筹管理</p><p>E个人信用体系不健全</p>,5,BCE,客户监管难度大属于法人信贷业务的诱因；业务管理分散，缺乏统筹管理属于代理业务的诱因，AD错误。,73,1,0,0
2,(多选题)由于内部流程因素而引起的操作风险主要包括(),<p>A财务/会计错误</p><p>B文件/合同缺陷</p><p>C产品设计缺陷</p><p>D结算/支付错误</p><p>E交易/定价错误</p>,5,ABCDE,除ABCDE五项外，还包括错误监控/报告。,73,1,0,0
2,(多选题)操作风险成因中的系统缺陷因素主要包括(),<p>A数据/信息质量</p><p>B违反系统安全规定</p><p>C系统设计/开发的战略风险</p><p>D系统维修成本较高</p><p>E系统的稳定性、兼容性、适宜性方面的问题</p>,5,ABCE,操作风险成因中的系统缺陷因素主要包括数据/信息质量、违反系统安全规定以及系统设计/开发的战略风险、系统的稳定性、兼容性、适宜性方面的问题。,73,1,0,0
