2,(多选题)客户的风险特征可以由以下三个方面构成（）。,<p>A风险偏好</p><p>B风险认知度</p><p>C实际风险承受能力</p><p>D风险分析能力</p><p>E风险损失程度</p>,5,ABC,【专家解析】客户的风险特征可以由风险偏好、风险认知度、实际风险承受能力三个方面构成。,0,0
2,(多选题)现金管理是对现金和流动资产的日常管理，其目的在于（）。,<p>A满足日常的、周期性支出的需求</p><p>B满足应急资金的需求</p><p>C满足未来消费的需求</p><p>D满足财富积累与投资获利的需求</p><p>E满足经营性收入的需要</p>,5,ABCD,【专家解析】现金管理的目的有：(1)满足日常的、周期性支出的需求；(2)满足应急资金的需求；(3)满足未来消费的需求；(4)满足财富积累与投资获利的需求。,0,0
2,(多选题)理财客户在进行保险规划时，下列行为会引发风险的是（）。,<p>A刚刚入学的大学本科生购买了2年的意外险</p><p>B给价值50万的住房购买了保险金额为50万的财产保险</p><p>C给价值200万的游艇购买了800万的财产保险</p><p>D在寒冷的冬天购买了3年期以感冒为风险事件的医疗保险</p><p>E乘坐飞机航班不购买意外伤亡险</p>,5,ACDE,【专家解析】价值200万的游艇购买了800万的财产保险是对财产超额保险，属于过分保险的风险；3年期以感冒为风险事件的医疗保险属于不必要保险的风险；乘坐飞机航班不购买意外伤亡险属于未充分保险的风险。,0,0
2,(多选题)人们在生活中面临的风险主要为（）。,<p>A人身风险</p><p>B财产风险</p><p>C责任风险</p><p>D信用风险</p><p>E法律风险</p>,5,ABC,【专家解析】人们在生活中面临的风险主要是人身风险、财产风险、责任风险。,0,0
2,(多选题)确定客户的投资目标，出于特定目的的资本积累类型包括（）。,<p>A应付突发事件</p><p>B家庭大额消费和支出</p><p>C子女教育</p><p>D个人职业生涯教育需要</p><p>E一般性投资组合以积累财富</p>,5,ABCDE,【专家解析】确定客户的投资目标中，资本积累的目的有应付突发事件、家庭大额消费和支出、子女教育和个人职业生涯教育需要、一般性投资组合以积累财富。,0,0
2,(多选题)投资规划的步骤包括（）。,<p>A确定客户的投资目标</p><p>B让客户意识自己的风险承受能力</p><p>C根据客户的目标和风险承受能力确定投资计划</p><p>D实施投资计划</p><p>E监控投资计划</p>,5,ABCDE,【专家解析】投资规划步骤包括：(1)确定客户的投资目标；(2)让客户认识自己的风险承受能力；(3)根据客户的目标和风险承受能力确定投资计划；(4)实施投资计划；(5)监控投资计划。,0,0
2,(多选题)保险规划具有（）的功能。,<p>A风险转移</p><p>B风险消除</p><p>C合理避税</p><p>D套利</p><p>E套期保值</p>,5,AC,【专家解析】保险规划具有风险转移和合理避税的功能。,0,0
2,(多选题)保险规划的主要步骤包括（）。,<p>A确定保险标的</p><p>B选定保险产品</p><p>C确定保险金额</p><p>D明确保险期限</p><p>E以上均对</p>,5,ABCDE,【专家解析】保险规划的主要步骤有：(1)确定保险标的；(2)选定保险产品；(3)确定保险金额；(4)明确保险期限。,0,0
2,(多选题)客户对财务利益的要求大致有三种，包括（）。,<p>A要求最大限度地节约每年税收成本，增加每年的客户可支配的税后利润</p><p>B要求若干年后因为采用了较优的纳税方案，而达到所有者权益的最大的增值</p><p>C既要求增加短期税后利润，也要求长期资本增值</p><p>D既要求当期利益，也要求长远利益</p><p>E要求若干年后因为采用了较优的纳税方案，而达到债权人的最大的增值</p>,5,ABC,【专家解析】客户对财务利益的3大要求。,0,0
2,(多选题)在合理的利率成本下，个人的信贷能力即贷款能力取决于以下两点（）。,<p>A客户收入能力</p><p>B客户支出水平</p><p>C客户资产价值</p><p>D客户负债价值</p><p>E客户信用高低</p>,5,AC,【专家解析】在合理的利率成本下，个人的信贷能力即贷款能力取决于客户收入能力和客户资产价值。,0,0
