1,(单选题)通过基金销售人员从业考试即( )一科的，可直接获得基金销售人员从业考试成绩合格证。,<p>A《证券市场基础知识》</p><p>B《证券投资基金》</p><p>C《证券交易》</p><p>D《证券投资基金销售基础知识》</p>,4,D,通过基金销售人员从业考试即《证券投资基金销售基础知识》-科的，(本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）可直接获得基金销售人员从业考试成绩合格证。,0,0
1,(单选题)限定性集合资产管理计划资产投资于业绩优良、成长性高、流动性强的股票等权益类证券以及股票型证券投资基金的资产，不得超过该计划资产净值的( )，并应当遵循分散投风险的原则。,<p>A0.1</p><p>B0.2</p><p>C0.5</p><p>D0.7</p>,4,B,限定性集合资产管理计划资产投资于业绩优良、成长性高、流动性强的股票等权益类证券以及股票型证券投资基金的资产，不得超过该计划资产净值的20%，并应当遵循分散投资风险的原则。,0,0
1,(单选题)我国有关法规规定，封闭式基金年度收益分配比例不得低于基金年度已实现收益的( )。,<p>A0.8</p><p>B0.9</p><p>C0.7</p><p>D0.6</p>,4,B,我国有关法规规定，封闭式基金年度收益分配比例不得低于基金年度已实现收益的90%。,0,0
1,(单选题)在我国申请设立期货公司，要求主要股东以及实际控制人具有持续盈利能力，信誉良好，最近( )年无重大违法违规记录。,<p>A1</p><p>B2</p><p>C3</p><p>D5</p>,4,C,在我国申请设立期货公司，要求主要股东以及实际控制人具有持续盈利能力，信誉良好，最近3年无重大违法违规记录。,0,0
1,(单选题)证券公司及证券营业部应当建立客户投诉书面或者电子档案，档案保存时间不得少于( )年。,<p>A1</p><p>B3</p><p>C5</p><p>D10</p>,4,B,证券公司及证券营业部应当建立客户投诉书面或者电子档案，保存时间不少于3年。每年4月底前，证券公司和证券营业部应当汇总上一年度证券经纪业务投诉及处理情况，分别报证券公司住所地及证券营业部所在地证监局备案。,0,0
1,(单选题)财务顾问将申报文件报中国证券监督管理委员会审核期间，委托人和财务顾问终止委托协议的，财务顾问和委托人应当自终止之日起( )个工作日内向中国证券监督管理委员会报告，申请撤回申报文件，并说明原因。,<p>A1</p><p>B5</p><p>C10</p><p>D20</p>,4,B,财务顾问将申报文件报中国证券监督管理委员会审核期间，委托人和财务顾问终止委托协议的，财务顾问和委托人应当自终止之日起5个工作日内向中国证券监督管理委员会报告，申请撤回申报文件，并说明原因。,0,0
1,(单选题)股份有限公司的财务会计报告应当在召开股东大会年会的( )日前置备于本公司，供股东查阅。,<p>A10</p><p>B15</p><p>C20</p><p>D30</p>,4,C,股份有限公司的财务会计报告应当在召开股东大会年会的20日前置备于本公司，供股东查阅。,0,0
1,(单选题)中国债券指数覆盖了交易所市场和银行间市场所有发行额在( )人民币以上，待偿期限在( )以上的债券，指数样本债券每月月末调整一次。,<p>A100亿，1年</p><p>B50亿，2年</p><p>C50亿，1年</p><p>D100亿，2年</p>,4,C,中国债券指数覆盖了交易所市场和银行间市场所有发行额在50亿人民币以上，待偿期限在1年以上的债券，指数样本债券每月月末调整一次。,0,0
1,(单选题)某股价指数，按基期加权法编制，并以样本股的流通股数为权数。选取A、B、C三种股票为样本股，样本股的基期价格分别为5.00元，8.00元，4.00元，流通股数分别为7000万股，9000万股，8000万股。某交易日，这三种股票的收盘价分别为9.50元，15.00元，8.5元，设基础指数为1000点，则该日的加权股价指数是( )。,<p>A1938.85</p><p>B1939.84</p><p>C1938.86</p><p>D1938.84</p>,4,A,该日的加权股价指数是[（7000*9.5+9000*15+8000*8.5）/（7000*5+9000*8+8000*4)]*1000=1938.849。,0,0
1,(单选题)在全国银行间同业拆借中心进行的债券远期交易，期限最短为( )。,<p>A1天</p><p>B2天</p><p>C91天</p><p>D365天</p>,4,B,在全国银行间同业拆借中心进行的债券远期交易，期限最短为2天，最长为365天。,0,0
1,(单选题)查询申请符合规定条件、材料齐备的，中国证券业协会应自收到查询申请之日起( )个工作日内出具诚信报告。,<p>A2</p><p>B5</p><p>C10</p><p>D15</p>,4,C,查询申请符合规定条件、材料齐备的，中国证券业协会应自收到查询申请之日起10个工作日内出具诚信报告。,0,0
1,(单选题)证券公司应当在代销合同签署后( )个工作日内，向证券公司住所地证监会派出机构报备金融产品说明书、宣传推介材料和拟向客户提供的其他文件、资料。,<p>A3</p><p>B5</p><p>C10</p><p>D15</p>,4,B,证券公司应当在代销合同签署后5个工作日内，向证券公司住所地证监会派出机构报备金融产品说明书、宣传推介材料和拟向客户提供的其他文件、资料。,0,0
1,(单选题)我国《证券投资基金法》规定，基金管理公司的注册资本不得低于( )人民币，且必须实缴货币资本。,<p>A3000万元</p><p>B5000万元</p><p>C1亿元</p><p>D2亿元</p>,4,C,我国《证券投资基金法》规定，基金管理公司的注册资本不得低于1亿元人民币，且必须实缴货币资本。,0,0
1,(单选题)客户身份资料自业务关系结束当年计起至少保存( )年。,<p>A5</p><p>B10</p><p>C15</p><p>D20</p>,4,C,客户身份资料自业务关系结束当年计起至少保存15年，与销售业务有关的其他资料自业务发生当年计起至少保存15年。,0,0
1,(单选题)申请证券、期货投资咨询从业资格的机构，其注册资本最低为( )万元人民币。,<p>A50</p><p>B100</p><p>C200</p><p>D500</p>,4,B,申请证券、期货投资咨询从业资格的机构，要求有100万元人民币以上的注册资本。,0,0
1,(单选题)根据我国政府对WTO的承诺，加入后3年内，外资证券公司设立合营证券公司可以（不通过中方中介）从事的业务不包括( )。,<p>AA股的承销</p><p>B基金的承销和交易</p><p>C发起设立基金</p><p>DB股和H股、政府和公司债券的承销和交易</p>,4,B,加入3年内，允许外国证券公司设立合营公司，(本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）外资比例不超过1/3，合营公司可以（不通过中方中介）从事A股的承销，从事B股和H股、政府和公司债券的承销和交易，以及发起设立基金。,0,0
1,(单选题)负责证券投资者保护基金筹集、管理和使用的是( )。,<p>A保护基金公司</p><p>B证监会</p><p>C证券交易所</p><p>D财政部</p>,4,A,保护基金公司是负责保护基金筹集、管理和使用，不以营利为目的的国有独资公司。,0,0
