1,(单选题)中国证监会依法受理、审查申请文件。对保荐代表人资格的申请，自受理之日起( )个工作日内做出核准或 者不予核准的书面决定。,<p>A15</p><p>B20</p><p>C30</p><p>D45</p>,4,B,中国证监会依法受理、审查申请文件。对保荐代表人资格的申请，自受理之日起20个工作日内做出核 准或者不予核准的书面决定。,0,0
1,(单选题)科技开发、咨询、服务性有限责任公司注册资本的最低限额为( )万元。,<p>A10</p><p>B20</p><p>C30</p><p>D50</p>,4,A,有限责任公司注册资本最低限额的相关规定为：(1)以生产经营为主的公司，注册资本的最低限额为人 民币50万元。(2)以商品批发为主的公司，注册资本的最低限额为人民币50万元。(3)以商业零售为主的 公司，注册资本的最低限额为人民币30万元。(4)科技开发、咨询、服务性公司，注册资本的最低限额 为人民币10万元。特定行业的有限责任公司注册资本最低限额需高于上述所定限额的，由法律、行政 法规另行规定。,0,0
1,(单选题)未经法定机关核准，擅自公开或者变相公开发行证券的，责令停止发行，退还所募资金并加算银行同期 存款利息，处以非法所募资金金额( )的罚款。,<p>A1%～3%</p><p>B1%～5%</p><p>C3%～5%</p><p>D5%～10%</p>,4,B,未经法定机关核准，擅自公开或者变相公开发行证券的，责令停止发行，退还所募资金并加算银行同 期存款利息，处以非法所募资金金额1%以上5%以下的罚款。,0,0
1,(单选题)金融机构违背法律、行政法规、部门规章规定的受托人应尽的法定义务以及违反有关委托合同所约定的 有关金融机构应该承担的具体约定义务是( )。,<p>A直接义务</p><p>B违背受托义务</p><p>C违背信托义务</p><p>D间接义务</p>,4,B,违背受托义务是指金融机构违背法律、行政法规、部门规章规定的受托人应尽的法定义务以及违反有 关委托合同所约定的有关金融机构应该承担的具体约定义务。,0,0
1,(单选题)在诚信信息中，因证券期货违法行为被行政处罚、市场禁人的信息效力期限为( )年。,<p>A1</p><p>B3</p><p>C5</p><p>D10</p>,4,C,奖励信息、处罚处分信息效力期限为3年，但因证券期货违法行为被行政处罚、市场禁入的信息，效力 期限为5年。,0,0
1,(单选题)证券登记结算公司的职能不包括( )。,<p>A证券账户、结算账户的设立和管理</p><p>B证券持有人名册登记及权益登记</p><p>C对证券交易活动进行管理</p><p>D受发行人委托派发证券权益</p>,4,C,证券登记结算公司依法履行以下职能：证券账户、结算账户的设立和管理，证券的存管和过户，证券 持有人名册登记及权益登记，证券交易所上市证券交易的清算、交收及相关管理，受发行人委托派发 证券权益，办理与上述业务有关的查询、信息、咨询和培训服务，国务院证券监督管理机构批准的其 他业务，如为证券持有人代理投票服务等。,0,0
1,(单选题)证券交易所上市证券的清算和交收由证券登记结算公司集中完成，( )作为中央对手方，与证券公司之间完 成证券和资金的净额结算。,<p>A证券交易所</p><p>B证券业协会</p><p>C证券登记结算公司</p><p>D证券公司</p>,4,C,券交易所上市证券的清算和交收由证券登记结算公司集中完成，主要模式为：证券登记结算公司作为 中央对手方与证券公司之间完成证券和资金的净额结算。,0,0
1,(单选题)质押的证券一般应以信托形式过户给独立的中介机构，在约定的条件下，由( )代全体债权人行使对质押证 券的处置权。,<p>A证券发起人</p><p>B证券机构</p><p>C中介机构</p><p>D证券监管机构</p>,4,C,质押的证券一般应以信托形式过户给独立的中介机构，在约定的条件下，由中介机构代全体债权人行 使对质押证券的处置权。,0,0
1,(单选题)中央银行提高法定存款准备金率，则商业银行可贷资金( )。,<p>A增加</p><p>B减少</p><p>C不变</p><p>D不确定</p>,4,B,中央银行提高法定存款准备金率，则商业银行可贷资金减少。,0,0
1,(单选题)在债券发行的荷兰式招标中，所有的中标者的( )。,<p>A以募满发行额为止中标者各自的投票价格作为各中标者的最终中标价</p><p>B以募满发行额为止所有投标 者的最低中标价格作为最后中标价格</p><p>C以募满发行额为止中标者各自的中标收益率作为各中标者的最终收益率</p><p>D以募满发行额为止所有中标者的最低收益率作为全体中标者的最终收益率</p>,4,B,以价格为标的的荷兰式招标，是以募满发行额为止所有投标者的最低中标价格作为最后中标价格；以 收益率为标的的荷兰式招标，是以募满发行额为止的中标者最高收益率作为全体中标者的最终收益 率。,0,0
1,(单选题)证券发行市场又被称为（）。,<p>A一级市场</p><p>B流通市场</p><p>C二级市场</p><p>D主板市场</p>,4,A,证券发行市场是发行人以发行证券的方式筹集资金的场所，又称“一级市场”“初级市场”；证券交 易市场是买卖已发行证券的市场，又称“二级市场”“次级市场”,0,0
1,(单选题)目前道-琼斯股价指数是采用( )方法计算的。,<p>A修正股价平均数</p><p>B加权股价平均数</p><p>C简单算术股价平均数</p><p>D几何加权法</p>,4,A,道-琼斯股价指数是采用修正股价平均数方法计算的。,0,0
1,(单选题)证券发行人在证券到期时无法还本付息而使投资者遭受损失的风险是指( )。,<p>A系统风险</p><p>B信用风险</p><p>C经营风险</p><p>D财务风险</p>,4,B,证券发行人在证券到期时无法还本付息而使投资者遭受损失的风险是信用风险。,0,0
1,(单选题)2003年6月，中国保监会发布《关于保险外汇资金投资境外股票有关问题的通知》，明确保险外汇资金投 资境外成熟资本市场证券交易所上市的股票，仅限于( )。,<p>A外国企业在中国境内发行的股票</p><p>B外国企业在中国境外发行的股票</p><p>C中国企业在境内发行的股票</p><p>D中国企业在境外发行的股票</p>,4,D,2003年6月，中国保监会发布《关于保险外汇资金投资境外股票有关问题的通知》，明确保险外汇资金 投资境外成熟资本市场证券交易所上市的股票，仅限于中国企业在境外发行的股票。,0,0
1,(单选题)取得证券业执业证书的人员，连续( )年不在证券机构从业的，由协会注销其执业证书。,<p>A1</p><p>B2</p><p>C3</p><p>D5</p>,4,C,取得执业证书的人员，连续3年不在机构从业的，由协会注销其执业证书。,0,0
1,(单选题)为了特定的政策目标而发行的国债是( )。,<p>A特别国债</p><p>B长期建设国债</p><p>C专项债券</p><p>D财政债券</p>,4,A,考察特别国债的概念。,0,0
1,(单选题)期货公司可以接受( )的委托为其进行期货交易。,<p>A事业单位</p><p>B企业法人</p><p>C期货交易所工作人员</p><p>D国家机关</p>,4,B,下列单位和个人不得从事期货交易，期货公司不得接受其委托为其进行期.货交易：(1)国家机关和事业单位。(2)国务院期货监督管理机构、期货交易所、期货保证金安全存管监控机构和期货业协会的工作 人员。(3)证券、期货市场禁止进入者。(4)未能提供开户证明材料的单位和个人。(5)国务院期货监督管 理机构规定不得从事期货交易的其他单位和个人。,0,0
1,(单选题)银行间债券市场发行的记帐式国债，主要面向( )投资者。,<p>A散户</p><p>B个人投资者</p><p>C银行和非银行金融机构等机构</p><p>D企业</p>,4,C,银行间债券市场发行的记帐式国债，主要面向银行和非银行金融机构等机构投资者。,0,0
1,(单选题)中国证监会按照( )的授权和相关法律法规对证券市场进行集中、统一监管。,<p>A全国人大</p><p>B国务院</p><p>C全国人大常务委员会</p><p>D中国人民银行</p>,4,B,中国证监会是国务院直属的证券管理监督机构，按照国务院授权和依照相关法律法规对证券市场进行 集中、统一监管。,0,0
1,(单选题)下列因素中( )对债券转让价格变动的影响较大。,<p>A票面利率</p><p>B市场利率</p><p>C债券面额</p><p>D债券发行人</p>,4,B,债券在市场上的转让价格随市场利率的变化而上下波动。,0,0
1,(单选题)扬基债券所吸收的主要是( )。,<p>A美元资金</p><p>B日元资金</p><p>C人民币资金</p><p>D欧元资金</p>,4,A,扬基债券是指在美国发行的外国债券。,0,0
1,(单选题)从币种的角度分析，( )是国际债券的重要风险。,<p>A利率风险</p><p>B信用风险</p><p>C购买力风险</p><p>D汇率风险</p>,4,D,汇率风险是国际债券的重要风险。,0,0
1,(单选题)既可以同时在场外市场进行基金份额申购、赎回，又可以在交易所进行基金份额交易和基金份额申购或 赎回的基金，称之为( )。,<p>A开放式基金</p><p>B封闭式基金</p><p>C上市开放式基金</p><p>D保本基金</p>,4,C,上市开放式基金是一种既可以同时在场外市场进行基金份额申购、赎回，又可以在交易所进行基金份 额交易和基金份额申购或赎回的基金。,0,0
1,(单选题)证券账户卡挂失补办时，( )查验申请人所提供资料的真实性、有效性、完整性及一致性，在申请表单上签 章后将所有资料交复核员实时复核。,<p>A经办人</p><p>B申请人</p><p>C复核员</p><p>D签章人</p>,4,A,证券账户卡挂失补办时，经办人查验申请人所提供资料的真实性、有效性、完整性及一致性，在申请 表单上签章后将所有资料交复核员实时复核。,0,0
1,(单选题)根据监管机构的规定，证券公司证券自营账户上持有的权益类证券按成本价计算的总金额不得超过其净 资产的( )。,<p>A0.3</p><p>B0.5</p><p>C0.8</p><p>D1</p>,4,C,根据监管机构的规定，证券公司证券自营账户上持有的权益类证券按成本价计算的总金额不得超过其 净资产的80%。,0,0
1,(单选题)金融期货交易实行保证金制度和每日结算制度，交易者均以( )为交易对手。,<p>A交易所（或期货清算公司）</p><p>B对方</p><p>C期货公司</p><p>D证监会</p>,4,A,金融期货交易实行保证金制度和每日结算制度，交易者均以交易所（或期货清算公司）为交易对手。,0,0
1,(单选题)负责基金的具体投资决策和日常管理的机构是( )。,<p>A基金托管人</p><p>B基金管理人</p><p>C基金发起人</p><p>D基金受益人</p>,4,B,基金管理人负责基金的具体投资决策和日常管理。,0,0
1,(单选题)背信运用受托财产罪的主观方面表现为故意，一般是为了（）。,<p>A获取非法利润</p><p>B获取合法利润</p><p>C违背受托义务</p><p>D遵守受托义务</p>,4,A,背信运用受托财产罪的主观方面表现为故意，一般是为了获取非法利润。,0,0
1,(单选题)对于投资者尤其是机构投资者来说， ( )是他们避险套利的重要工具。,<p>A国债基金</p><p>B债券基金</p><p>C货币市场基金</p><p>D指数基金 </p>,4,D,对于投资者尤其是机构投资看来说，指数基金是避险套利的重要工具。,0,0
1,(单选题)经营铁路、港口、水电、机场等业务的股份公司，为了筹集所需资金，在公司章程中载明并获批准后， 公司以一部分股本作为股息派发给股东，称之为( )。,<p>A股票股息</p><p>B负债股息</p><p>C建业股息</p><p>D财产股息</p>,4,C,考察建业股息的定义。,0,0
1,(单选题)有限责任公司的业务执行机关是( )。,<p>A股东会</p><p>B董事会</p><p>C监事会</p><p>D理事会</p>,4,B,股东会是有限责任公司的权力机关；董事会是有限责任公司的业务执行机关，享有业务执行权和日常 经营的决策权；监事会为经营规模较大的有限责任公司的常设监督机关，专司监督职能。,0,0
1,(单选题)金融衍生工具的价值与基础产品或基础变量紧密联系、规则变动，这是金融衍生工具基本特征之一的( )。,<p>A杠杆性</p><p>B跨期性</p><p>C联动性</p><p>D不确定性</p>,4,C,金融衍生工具的价值与基础产品或基础变量紧密联系、规则变动，这是金融衍生工具基本特征之一的 联动性。,0,0
1,(单选题)下列属于擅自公开发行证券特征的是( ),<p>A非公开发行股票及其股权转让采用广告、公告、广播等公开方式或变相公开方式向社会公众发行的</p><p>B公司股东自行或委托他人以公开方式向社会公众转让股票</p><p>C向特定对象发行证券累计超过200人的</p><p>D非公开发行证券不得采用广告、公开劝诱公开方式</p>,4,D,AB项属于变相公开发行证券的特征；C项属于公开发行证券的特征；D项属于擅自公开发行证券的特 征。,0,0
1,(单选题)中国证监会对被调查事件当事人的资金账户、证券账户和银行账户，有权进行查询和( )。,<p>A冻结</p><p>B销毁</p><p>C隐匿</p><p>D带走</p>,4,A,中国证监会有权采取的措施之一：查询当事人和与被调查事件有关的单位和个人的资金账户、证券账 户和银行账户，对有证据证明已经或者可能转移或者隐匿违法资金、证券等涉案财产或者隐匿、伪 造、损毁重要证据的，经国务院证券监督管理机构主要负责人批准，可以冻结或者查封。,0,0
1,(单选题)证券的流动性不能通过以下哪种方式实现( ),<p>A到期兑付</p><p>B承兑</p><p>C贴现</p><p>D预存预取</p>,4,D,证券的流动性可以通过到期兑付、承兑、贴现、转让等方式实现。,0,0
1,(单选题)证券公司股东的非货币财产出资总额不得超过证券公司注册资本的( )。,<p>A0.1</p><p>B0.2</p><p>C0.3</p><p>D0.4</p>,4,C,证券公司的股东应当用货币或者证券公司经营必需的非货币财产出资。证券公司股东的非货币财产出 资总额不得超过证券公司注册资本的30%。,0,0
1,(单选题)相对而言，很大程度能够反映经济发展状况，有宏观经济晴雨表之称的是( )。,<p>A创业板市场</p><p>B中小企业板块</p><p>C主板市场</p><p>D以上都不对</p>,4,C,相对而言，主板市场很大程度能够反映经济发展状况，有宏观经济晴雨表之称。,0,0
