1,(单选题)( )是投资者通过投资保存资本或者资金的购买力。,<p>A经常性收益</p><p>B本金保障</p><p>C资本增值</p><p>D财富积累</p>,4,B,本金保障是指投资者通过投资保存资本或者资金的购买力。,93,1,0,0
1,(单选题)从高价跌落( )时应卖出股票。,<p>A0.1</p><p>B0.2</p><p>C0.3</p><p>D0.4</p>,4,A,从高价跌落10%时应卖出股票。,93,1,0,0
1,(单选题)股票可以通过依法转让而变现的特性是指股票的( )。,<p>A期限性</p><p>B风险性</p><p>C流动性</p><p>D永久性</p>,4,C,流动性是指股票可以通过依法转让而变现的特性，即在本金保持相对稳定、变现的交易成本极小的条 件下，股票很容易变现的特性。股票持有人不能从公司退股，但股票转让为其提供了流动性。,93,1,0,0
1,(单选题)关于股票的永久性，下列说法错误的是( )。,<p>A股票的有效期与股份公司的存续期间相联系，两者是并存的关系</p><p>B永久性是指股票所载有权利的有效性是始终不变的</p><p>C股票持有者可以出售股票而转让其股东身份</p><p>D对于股份公司来说，由于股东不能要求退股，所以通过发行股票募集到的资金，在公司存续期间是一 笔稳定的借贷资本</p>,4,D,永久性是指股票所载有权利的有效性是始终不变的。股票代表着股东的永久性投资，当然股票持有者 可以出售股票而转让其股东身份，而对于股份公司来说，由于股东不能要求退股，所以通过发行股票 募集到的资金，在公司存续期间是一笔稳定的自有资本。,93,1,0,0
1,(单选题)关于债券发行主体，下列论述不正确的是( )。,<p>A政府债券的发行主体是政府</p><p>B公司债券的发行主体是股份公司</p><p>C凭证式债券的发行主体是非股份制企业</p><p>D金融债券的发行主体是银行或非银行的金融机构</p>,4,C,凭证式债券即凭证式国债，是政府债券的一种，其发行主体是政府。公司债券的发行主体是股份公 司，但有些国家也允许非股份制企业发行债券。所以，归类时，可将公司债券和企业发行的债券合在 一起，称为公司(企业)债券。,93,1,0,0
1,(单选题)金融期货是指交易双方在集中的交易场所通过( )的方式进行的标准化金融期货合约的交易。,<p>A公开竞价</p><p>B买方向卖方支付一定费用</p><p>C集合竞价</p><p>D协商价格</p>,4,A,金融期货是指交易双方在集中的交易场所以公开竞价方式进行的标准化金融期货合约的交易。金融期 货是以金融工具(或金融变量)为基础工具的期货交易。,93,1,0,0
1,(单选题)利用基础金融衍生工具的结构化特性，通过相互结合开发设计出更多具有复杂特性的金融衍生产品是( )。,<p>A金融远期合约</p><p>B金融期货</p><p>C结构化金融衍生工具</p><p>D金融互换</p>,4,C,结构化金融衍生工具：结构化金融衍生工具是指利用基础金融衍生工具的结构化特性，通过相互结合 开发设计出更多具有复杂特性的金融衍生产品。,93,1,0,0
1,(单选题)目前我国各家商业银行推广的( )是结构化金融衍生工具的典型代表。,<p>A资产结构化理财产品</p><p>B利率结构化理财产品</p><p>C挂钩不同标的资产的理财产品</p><p>D股权结构化理财产品</p>,4,C,利用最基础的金融衍生工具的结构化特性，通过相互结合或者与基础金融工具相结合，开发设计出的 具有复杂特性的金融衍生产品，通常称为结构化金融衍生工具。在股票交易所交易的各类结构化票 据、目前我国各家商业银行推广的挂钩不同标的资产的理财产品等都是其典型代表。系列远期交易的 组合。,93,1,0,0
1,(单选题)任何金融工具都可能出现价格的不利变动而带来资产损失的可能性，这是( )。,<p>A信用风险</p><p>B市场风险</p><p>C法律风险</p><p>D结算风险</p>,4,B,A项，信用风险是指交易中对方违约，没有履行所作承诺造成损失的可能性;C项，法律风险是指因合 约不符合所在国法律，无法履行或合约条款遗漏及模糊导致损失的可能性;D项，结算风险是指因交易 对手无法按时付款或交割带来损失的可能性。,93,1,0,0
1,(单选题)投资者进行金融衍生工具交易时，要想获得交易的成功，必须对利率、汇率、股价等因素的未来趋势作 出判断，这是衍生工具的( )所决定的。,<p>A跨期性</p><p>B杠杆性</p><p>C风险性</p><p>D投机性</p>,4,A,金融衍生工具是交易双方通过对利率、汇率、股价等因素变动趋势的预测，约定在未来某一时间按照 一定条件进行交易或选择是否交易的合约。无论是哪一种金融衍生工具，都会影响交易者在未来一段 时间内或未来某时点上的现金流，跨期交易的特点十分突出。这就要求交易双方对利率、汇率、股价 等价格因素的未来变动趋势作出判断，而判断的准确与否直接决定了交易者的交易盈亏。,93,1,0,0
1,(单选题)下列各项属于投资适当性要求的是( )。,<p>A特定的投资者购买恰当的产品</p><p>B适合的投资者购买低风险的产品</p><p>C适合的投资者购买恰当的产品</p><p>D特定的投资者购买低风险的产品</p>,4,C,根据《金融产品和服务零售领域的客户适当性》相关规定，适当性是指金融中介机构所提供的金融产 品或服务与客户的财务状况、投资目标、风险承受水平、财务需求、知识和经验之间的契合程度。简 言之，投资适当性的要求就是“适合的投资者购买恰当的产品”。,93,1,0,0
1,(单选题)下列关于行业轮动的特征表述不正确的是( )。,<p>A行业轮动必须建立在对具体的体制，制度以及发展阶段的分析基础之上，并且关注经济的周期变化不 同制度的国家、不同的经济体系、不同的发展阶段，轮动策略不同</p><p>B行业轮动与经济周期和货币周期并没有紧密联系</p><p>C行业轮动必须注意经济体系的特征和经济变是的相互作用方式</p><p>D行业轮动与经济周期和货币周期紧密联系，相互作用和影响</p>,4,B,"行业轮动的特征：⑴行业轮动必须建立在对具体的体制、制度以及发展阶段的分析基础之上,并且关注 经济的周期变化不同制度的国家、不同的经济体系、不同的发展阶段，轮动策略不同；(2)行业轮动与 经济周期和货币周期紧密联系，相互作用和影响；(3)行业轮动必须注意经济体系的特征和经济变量的 相互作用方式。",93,1,0,0
1,(单选题)下列关于证券产品买进时机选择的策略的说法中，不正确的是( )。,<p>A重大利多因素正在酝酿时买进</p><p>B等到股价跌落谷底，而不容易回升时买进</p><p>C不确切的传言造成非理性下跌时买进</p><p>D总体经济环境因素不利的时候，可以买进</p>,4,D,D项，应在总体经济环境因素逐渐趋向有利的时候，尤其是经济衰退到极点，而复苏有望时，或政府 正在拟定重大的激励措施时买进。,93,1,0,0
1,(单选题)小李观察到最近股票价格由于政治事件发生波动，于是他将手中的股票抛出并换成了债券，这是因为股 票的( )增大。,<p>A流动性</p><p>B期限性</p><p>C风险性</p><p>D收益性</p>,4,C,股票风险的内涵是股票投资收益的不确定性，或者说实际收益与预期收益之间的偏离。风险本身是一 个中性概念，风险不等于损失，高风险的股票可能给投资者带来较大损失，也可能带来较大的预期收 益。,93,1,0,0
1,(单选题)一般情况下，优先股票的股息率是( )的，其持有者的股东权利受到一定限制。,<p>A随公司盈利变化而变化</p><p>B浮动</p><p>C不确定</p><p>D固定</p>,4,D,优先股票的股息率是固定的，其持有者的股东权利受到一定限制，但在公司盈利和剩余财产的分配顺 序上比普通股票股东享有优先权。,93,1,0,0
1,(单选题)以下( )为买卖证券产品时机的一般原则,<p>A明白选时不如选股</p><p>B抓住买进时机与卖出时机</p><p>C逢高买进、逢低卖出</p><p>D不用注意掌握先机</p>,4,B,"买卖证券产品时机的一般原则:(1)注意掌握先机,明白选股不如选时;⑵抓住买进时机与卖出时机，牢记 挫落是获利的契机，逄低买进、逄高卖出。",93,1,0,0
1,(单选题)在金融证券中最为常见的是( )。,<p>A公司债券</p><p>B股票</p><p>C商业票据</p><p>D金融债券</p>,4,D,公司证券是公司为筹措资金而发行的有价证券，公司证券包括的范围比较广泛，有股票、公司债券及 商业票据等。此外，在公司证券中，通常将银行及非银行金融机构发行的证券称为金融证券，其中金 融债券尤为常见。,93,1,0,0
1,(单选题)证券产品买进时机选择的策略中其他买进策略要点包括( )。 I.不确切的传言造成非理性下跌时买进 Ⅱ.总体经济环境因素逐渐趋向有利的时候或政府正在拟定重大的激励措施时买进 Ⅲ.重大利多因素正在酝酿时买进 Ⅳ.从高价跌落10%时应买入股票,<p>AⅡ.Ⅲ.</p><p>BI.Ⅱ.Ⅲ</p><p>CI.Ⅱ.Ⅲ.Ⅳ</p><p>DⅡ.Ⅲ.Ⅳ</p>,4,B,其他买进策略要点⑴重大利多因素正在酝酿时买进；(2)不确切的传言造成非理性下跌时买进；⑶总体 经济坏境因素逐渐趋向有利的时候或政府正在拟定重大的激励措施时买进。,93,1,0,0
1,(单选题)证券组合管理过程中，在构建证券投资组合时，涉及到( )。,<p>A确定投资目标和可投资资金的数量</p><p>B确定具体的证券投资品种和在各证券上的投资比例</p><p>C对投资过程所确定的金融资产类型中个别证券或证券组合具体特征进行考察分析</p><p>D投资组合的修正和业绩评估</p>,4,B,构建证券投资组合是证券组合管理的第三步，主要是确定具体的证券投资品种和在各证券上的投资比 例。在构建证券投资组合时，投资者需要注意个别证券选择、投资时机选择和多元化三个问题。,93,1,0,0
1,(单选题)政府债券的最初功能是( )。,<p>A弥补财政赤字</p><p>B筹措建设资金</p><p>C便于调控宏观经济</p><p>D便于金融调控</p>,4,A,从功能上看，政府债券最初仅是政府弥补赤字的手段，但在现代商品经济条件下，政府债券己成为政 府筹集资金、扩大公共开支的重要手段，并且随着金融市场的发展，逐渐具备了金融商品和信用工具 的职能成为国家实施宏观经济政策、进行宏观调控的工具。,93,1,0,0
1,(单选题)组建证券投货组合时，个别证券选掸是指( )。,<p>A考察证券价格的形成机制，发现价格偏高价值的证券</p><p>B预测个别证券的价格走势及其波动情况，确定具体的投资品种</p><p>C对个别证券的基本面进行研判</p><p>D分阶段购买或出售某种证券</p>,4,B,个别证券选择主要是预测个别证券的价格走势及其波动情况;投资时机选择涉及到预测和比较各种不同 类型证券的价格走势和波动情况(例如，预测普通股相对于公司债券等固定收益证券的价格波动);多元 化则是指在一定的现实条件下，组建一个在一定收益条件下风险最小的投资组合。,93,1,0,0
1,(单选题)( )是指对利率的弹性。,<p>A估值杠杆</p><p>B利润杠杆</p><p>C运营杠杆</p><p>D财务杠杆</p>,4,D,三种杠杆：⑴财务杠杆：对利率的弹性；(2)运营杠杆:对经济的弹性;(3)估值杠杆:对剩余流动性的弹 性。,93,1,0,0
1,(单选题)股票本身没有价值，但股票是一种代表( )的有价证券。,<p>A转让权</p><p>B资金权</p><p>C债权</p><p>D财产权</p>,4,D,股票本身没有价值，但股票是一种代表财产权的有价证券，它包含着股东可以依其持有的股票要求股 份公司按规定分配股息和红利的请求权。,93,1,0,0
1,(单选题)股票是一种资本证券，它属于( )。,<p>A实物资本</p><p>B真实资本</p><p>C虚拟资本</p><p>D风险资本</p>,4,C,股票是投入股份公司资本份额的证券化，属于资本证券。但是，股票又不是一种现实的资本，股份公 司通过发行股票筹措的资金，是公司用于营运的真实资本。股票独立于真实资本之外，在股票市场上 进行着独立的价值运动.是一种虚拟资本。,93,1,0,0
