1,(单选题)( )假定投资组合中各种风险因素的变化服从特定的分布(通常为正态分布)，然后通过历史数据分析和估计该 风险因素收益分布方差一协方差、相关系数等。,<p>A历史模拟法</p><p>B方差一协方差法</p><p>C压力测试法</p><p>D蒙特卡洛模拟法</p>,4,B,方差一协方差法假定投资组合中各种风险因素的变化服从特定的分布(通常为正态分布)，然后通过历史数 据分析和估计该风险因素收益分布方差一协方差、相关系数等。在选定时间段里组合收益率的标准差将 由每个风险因素的标准差、风险因素对组合的敏感度和风险因素间的相关系数通过矩阵运算求得。该方 法是所有计算VaR的方法中最简单的，只反映了风险因素对整个组合的一阶线性和二阶线性影响，无法反 映高阶非线性特征，该方法是局部估值法。,92,1,0,0
1,"(单选题)A, B两种债券为永久性债券，每年付息，永不偿还本金，债券A的票面利率为5%,债券B的票面利率为6%，若 它们的到期收益率均等于市场利率，则( )。",<p>A债券A的久期大于债券B的久期</p><p>B债券A的久期小于债券B的久期</p><p>C债券A的久期等于债券B的久期</p><p>D无法确定债券A和B的久期大小</p>,4,C,"A, B两种债券久期的计算公式均为： {图} 可见，久期只与市场利率Y有关，因此，A, B两种债券的久期相等。",92,1,0,0
1,(单选题)VaR值的局限性不包括( )。,<p>A无法预测尾部极端损失情况</p><p>B无法预测单边市场走势极端情况</p><p>C无法预测市场非流动性因素</p><p>D无法预测市场流动性因素</p>,4,D,VaR值是对未来损失风险的事前预测，VaR值的局限性包括无法预测尾部极端损失情况、单边市场走势极 端情况、市场非流动性因素。,92,1,0,0
1,(单选题)对特定交易工具的多头空头给予限制的市场风险控制措施是( )。,<p>A止损限额</p><p>B特殊限额</p><p>C风险限额</p><p>D交易限额</p>,4,D,交易限额是指对总交易头寸或净交易头寸设定的限额。总头寸限额对特定交易工具的多头头寸或空头头 寸分别加以限制：净头寸限额对多头头寸和空头头寸相抵后的净额加以限制。,92,1,0,0
1,(单选题)风险价值VAR的计算一般涉及( )个要素。,<p>A</p><p>B二</p><p>C三</p><p>D四</p>,4,D,VAR的计算一般有四个要索：时间长度、置信水平、计算方法、历史数据。,92,1,0,0
1,(单选题)关于风险度量中的VaR，下列说法不正确的是( )。,<p>AVaR是指在一定的持有期△t内和给定的置信水平A下，利率、汇率等市场风险因子发生变化时可能对某 项资金头寸、资产组合或金融机构造成的潜在最大损失</p><p>B在VaR的定义中，有两个重要参数一持有期△t和预测损失水平△p，任何VaR只有在给定这两个参数的情 况下才会有意义</p><p>CAp为金融资产在持有期△t内的损失</p><p>D该方法完全是一种基于统计分析基础上的风险度量技术</p>,4,B,"B项，在VaR的定义中，有两个重要参数一持有期△t和置信水平A(而非预测损失水平△p),任何VaR只有在 给定这两个参数的情况下才会有意义。",92,1,0,0
1,(单选题)关于久期公式dP/dy=-DP/(1+y)，下列各项理解正确的是( )。,<p>A久期越长，价格的变动幅度越大</p><p>B价格变动的程度与久期的长短无关</p><p>C久期公式中的D为修正久期</p><p>D收益率与价格同向变动</p>,4,A,"当市场利率发生变化时，固定收益产品的价格将发生反比例的变动，其变动程度取决于久期的长短， 久期越长，其变动幅度也就越大。久期公式中的D为麦考利久期，修正久期为D/(1+y), y表示市场利 率。",92,1,0,0
1,"(单选题)假设某金融机构总资产为1000亿元,加权平均久期为6年,总负债为900亿元,加权平均久期为5年该机构的资 产负债久期缺口为( )。",<p>A-1.5</p><p>B-1</p><p>C1.5</p><p>D0</p>,4,C,久期缺口=资产加权平均久期-(总负债/总资产）负债加权平均久期=6-(900/1000)5=1.5.,92,1,0,0
1,(单选题)经风险调整的收益率为每个业务单位或交易的( )和经济资本的比率。,<p>A营业收入</p><p>B税后净利润</p><p>C交易成本</p><p>D预期利润</p>,4,B,市场风险管理中，经风险调整的资本收益率的计算公式为：RAROC =税后净利润业务单位(或交易)/经 济资本业务单位(或交易)。,92,1,0,0
1,(单选题)考察和分析企业的( )，主要从管理层风险，行业风险，生产与经营风险，宏观经济、社会及自然环境等方 面进行分析和判断。,<p>A基本信息</p><p>B财务状况</p><p>C经营状况</p><p>D非财务因素</p>,4,D,"考察和分析企业的非财务因素，主要从管理层风险，行业风险，生产与经营风险,宏观经济、社会及自 然环境等方面进行分析和判断。",92,1,0,0
1,(单选题)某2年期债券麦考利久期为1.6年，债券目前价格为101.00元，市场利率为8%，假设市场利率突然上升 2%，则按照久期公式计算，该债券价格变化率( )。,<p>A上涨2.76%</p><p>B下跌2.76%</p><p>C上涨2.96%</p><p>D下跌2.96%</p>,4,D,根据久期公式，AP/P=-DAy(l+y)=-1.62%(1+8%)≈-2.96%，其中D表示麦考利久期，y表示市场利率，Ay 表示市场利率变动幅度，AP/P表示债券价格变化率。,92,1,0,0
1,(单选题)某国家外汇储备中美元所占的比重较大，为了防止美元下跌带来损失，可以( )。,<p>A卖出一部分美元，买入英镑、欧元等其他国际主要储备货币</p><p>B再买入一部分美元，卖出一部分英镑、欧元等其他国际主要储备货币</p><p>C再买入一部分美元，同时买入英镑、欧元等其他国际主要储备货币</p><p>D卖出一部分美元，同时卖出一部分英镑、欧元等其他国际主要储备货币</p>,4,A,采用风险对冲，即当原风险敞口出现亏损时，新风险敞口能够盈利，并且尽量使盈利能够全部抵补亏 损，题目中，为了防止美元下跌带来损失，可以买入英镑、欧元等其他国际主要储备货币，从而降低 风险。,92,1,0,0
1,(单选题)某金融机构资金交易部门交易债券和外汇两大类金融产品，当期各自计量的VaR值分别为300万元及400万 元，则资金交易部门当期的整体VaR值约为( )。,<p>A100万元</p><p>B700万元</p><p>C至少700万元</p><p>D至多700万元</p>,4,D,根据投资组合原理，投资组合的整体VaR小于其所包含的每个单体VaR之和，因此，部门当期的整体 VaR值要小于700万元。,92,1,0,0
1,(单选题)能够估算利率变动对所有头寸的未来现金流现值的影响，从而能够对利率变动的长期影响进行评估的分 析方法是( )。,<p>A缺口分析</p><p>B敞口分析</p><p>C敏感分析</p><p>D久期分析</p>,4,D,久期分析是指对各时段的缺口赋予相应的敏感性权重，得到加权缺口，然后对所有时段的加权缺口进 行汇总，以此估算某一给定的小幅(通常小于1%)利率变动可能会对银行经济价值产生的影响。所以久 期分析能够对利率变动的长期影响进行评估。,92,1,0,0
1,"(单选题)缺口分析法针对未来特定时段,( ),以判断不同时段内的流动性是否充足。",<p>A计算到期资产（现金流入)和到期负债(现金流出）之间的差额</p><p>B计算到期资产（现金流入)和到期负债(现金流出）之间的总和</p><p>C计算到期净资产(现金流入)和到期负债(现金流出）之间的总和</p><p>D计算到期净资产和到期流动负债之间的差额</p>,4,A,"缺口分析法针对未来特定时段,计算到期资产（现金流入)和到期负债（现金流出）之间的差额,以判断 不同时段内的流动性是否充足",92,1,0,0
1,(单选题)如果缺口为正，商业银行通常需要出售流动性资产或在资金市场进行融资，融资缺口的计算公司( )。,<p>A融资缺口=-流动性资产＋借入资金</p><p>B融资缺口=流动性资产＋借入资金</p><p>C融资缺口=-流动性资产－借入资金</p><p>D融资缺口=流动性资产－借入资金</p>,4,A,融资缺口=-流动性资产＋借入资金,92,1,0,0
1,(单选题)市场风险是化分析要结合使用VaR计量和( ),<p>A久期分析</p><p>B风险价值</p><p>C压力测试</p><p>D情景分析</p>,4,C,压力测试是弥补VaR值计量方法无法反映置信水平之外的极端损失的有效补充手段，市场风险量化分 析要结合使用VaR计量和压力测试分析。,92,1,0,0
