1,(单选题)多个基金共用一个基金合同，子基金独立运作，子基金之间可以进行相互转换的基金是（）。 ,<p>A股票基金</p><p>B债券基金</p><p>C货币市场基金</p><p>D系列基金</p>,4,D,本题考查系列基金的概念。 ,108,1,0,0
1,(单选题)关于上市开放式基金（LOF）的表述，错误的是（）。 ,<p>A是一种本土化创新</p><p>B可以在场外市场进行基金份额申购、赎回</p><p>C不可以在交易所进行份额交易</p><p>D基金份额可以通过跨系统转托管实现在场外与场内市场的转换</p>,4,C,上市开放式基金是一种既可以在场外市场进行基金份额申购、赎回，又可以在交易所（场内市场）进 行基金份额交易和基金份额申购或赎回的开放式基金。 ,108,1,0,0
1,(单选题)货币市场与股票市场的一个主要区别是（）。 ,<p>A货币市场进入门槛很低</p><p>B货币市场进入门槛很高</p><p>C货币市场属于场外交易</p><p>D货币市场属于场内交易</p>,4,B,货币市场进入门槛很高，在很大程度上限制了一般投资者的进入。 ,108,1,0,0
1,(单选题)混合基金的风险（）股票基金，预期收益则要（）债券基金。 ,<p>A低于，高于</p><p>B高于，低于</p><p>C低于，低于</p><p>D高于，高于</p>,4,A,混合基金的风险低于股票基金，预期收益则要高于债券基金。 ,108,1,0,0
1,(单选题)保本基金的安全垫等于（）。 ,<p>A价值底线超过投资组合现时净值的数额</p><p>B投资组合显示净值超过价值底线的数额</p><p>C投资组合中风险资产与保本资产的比例</p><p>D投资组合现时净值与保本资产的比例</p>,4,B,保本基金是运用投资组合保险策略进行基金的操作。投资组合显示净值超过价值底线的数额，通常被 称为安全垫。 ,108,1,0,0
1,(单选题)基金的资金来源和用途划分，证券投资基金可分为（）。 ,<p>A公募基金和私募基金</p><p>B开放式基金和封闭式基金</p><p>C在岸基金和离岸基金</p><p>D公司型基金和契约型基金</p>,4,C,根据基金的资金来源和用途可以将基金分为在岸基金和离岸基金。 ,108,1,0,0
1,(单选题)下列关于价值型股票基金、平衡型股票基金与成长型股票基金投资风险大小比较的说法正确的是（）。 ,<p>A价值型股票基金>平衡型股票基金>成长型股票基金</p><p>B价值型股票基金<平衡型股票基金<成长型股票基金</p><p>C平衡型股票基金>成长型股票基金>价值型股票基金</p><p>D平衡型股票基金<成长型股票基金<价值型股票基金</p>,4,B,价值型股票基金的投资风险要低于成长型股票基金，但回报通常也不如成长型股票基金。平衡型基金 的收益、风险则介于价值型股票基金与成长型股票基金之间。 ,108,1,0,0
1,(单选题)下列关于基金分类意义的表述，错误的是（）。 ,<p>A在助于投资者做出选择</p><p>B使得基金业绩比较更客观公正</p><p>C基金资产评估是基金评级的基础</p><p>D有助于实施更有效的分类监管</p>,4,C,基金分类是进行基金评级的基础。 ,108,1,0,0
1,(单选题)下列关于股票基金与股票区别的表述，正确的是（）。 ,<p>A股票价格在每一交易日内始终处于变动之中，股票基金净值的计算每天只进行一次，因此每一交易日 股票基金只有1个价格</p><p>B股票基金份额净值会由于买卖数量或申购、赎回数量的多少而受到影响</p><p>C股票基金投资风险高于单一股票的投资风险</p><p>D对基金份额净值高低进行合理与否的判断是有意义的</p>,4,A,股票价格会由于投资者买卖股票数量的大小和强弱的对比而受到影响，股票基金份额净值不会由于买 卖数量或申购、赎回数量的多少而受到影响。单一股票的投资风险较为集中，投资风险较大；股票基 金由于分散投资，投资风险低于单一股票的投资风险。对基金份额净值高低进行合理与否的判断是没 有意义的，因为基金份额净值是由其持有的证券价格复合而成的。 ,108,1,0,0
1,(单选题)债券基金主要的投资风险不包括()。 ,<p>A操作风险</p><p>B提前赎回风险</p><p>C信用风险</p><p>D通货膨胀风险</p>,4,A,债券基金主要的投资风险包括利率风险、信用风险、提前赎回风险以及通货膨胀风险。 ,108,1,0,0
