1,(单选题)（）不是合同的相对性的体现。,<p>A主体相对</p><p>B内客相对</p><p>C责任相对</p><p>D义务相对</p>,4,D,合同的相对性体现在主体相对、内客相对、责任相对三个方面。,0,0
1,(单选题)（）的支持与承诺是商业银行有效风险管理的基石。,<p>A董事会</p><p>B高级管理层</p><p>C监事会</p><p>D股东会</p>,4,B,高级管理层的支持与承诺是商业银行有效风险管理的基石。（本题来自嗨考网）,0,0
1,(单选题)（）即自我管理机构，是政府监管的重要辅助，也是监管机构进行监管必要的和有益的补充。,<p>A自律组织</p><p>B监管机构</p><p>C中介机构</p><p>D政府部门</p>,4,A,自律组织即自我管理机构，是政府监管的重要辅助，也是监管机构进行监管必要的和有益的补充。,0,0
1,(单选题)（）年，我国颁布了《民法通则》确立了我国民法的基本原则和基本制度。,<p>A1986</p><p>B1987</p><p>C1988</p><p>D1989</p>,4,A,1986年，我国颁布了《民法通则》确立了我国民法的基本原则和基本制度。,0,0
1,(单选题)（）是投资风险全部由银行承担的理财产品。,<p>A非保本浮动收益理财产品</p><p>B保本浮动收益理财产品</p><p>C保本固定收益产品</p><p>D保证最低收益产品</p>,4,C,保本固定收益产品是指银行按照合同约定的事项向投资者支付全额本金和固定收益的产品，投资风险全部由银行承担。,0,0
1,(单选题)（）是现代银行信用风险管理基本要求的体现。,<p>A权重法</p><p>B内部评级法</p><p>C影子价法</p><p>D指数法</p>,4,B,内部评级法是现代银行信用风险管理基本要求的体现,0,0
1,(单选题)（）是银行根据各项内部约束、外部约束，量身定做的一套兼顾当前及未来资本充足率要求、发展目标和管理需要的关于整体资本需求和补充的计划。,<p>A资产规划</p><p>B资本规划</p><p>C战略规划</p><p>D发展规划</p>,4,B,资本规划是银行根据各项内部约束、外部约束，量身定做的一套兼顾当前及未来资本充足率要求、发展目标和管理需要的关于整体资本需求和补充的计划。（本题来自嗨考网）,0,0
1,(单选题)（）是指国务院授权成立的中国银行业监督管理委员会同意监督管理银行、金融资产管理公司、信托投资公司及其他存款类金融机构，维护银行业的合法、稳健运行。,<p>A银行自我监管</p><p>B银行业外部监管</p><p>C行业自律</p><p>D市场约束</p>,4,B,银行业外部监管是监管的最高层次，是由国务院授权成立的中国银行业监督管理委员会同意监督管理银行、金融资产管理公司、信托投资公司及其他存款类机构，维护银行业的合法、稳建运行。,0,0
1,(单选题)（）是指民事主体在进行民事活动时必须正确行使民事权利，在行使民事权利时不得损害他人利益和社会利益。,<p>A禁止权利滥用原则</p><p>B公平良俗原则</p><p>C守法原则</p><p>D诚实信用原则</p>,4,A,禁止权力滥用原则星指民事主体应依据社会公认的公平观念从事民事活动，以维持当事人之同的利益均衡。,0,0
1,(单选题)（）是指因利率水平、期限结构等要素发生不利变动，导致银行账户整体收益和经济价值遭受损失的风险。,<p>A流动性风险管理</p><p>B资金管理风险</p><p>C银行账户利率风险管理</p><p>D定价管理</p>,4,C,银行账户利率风险管理是指因利率水平、期限结构等要素发生不利变动，导致银行账户整体收益和经济价值遭受损失的风险。,0,0
1,(单选题)（）是指银行应申请人的要求，向受益人作出的书面付款保证承诺支付或赔偿责任。,<p>A承兑汇票</p><p>B银行保函</p><p>C承诺业务</p><p>D信贷证明</p>,4,B,银行保函是指银行应申请人的要求，向受益人作出的书面付款保证承诺支付或赔偿责任。,0,0
1,(单选题)（）是指与贷款人建立货款法律关系的法人、其他组织或自然人。,<p>A贷款人</p><p>B借款人</p><p>C融资人</p><p>D融券人</p>,4,B,借款人是指与贷款人建立贷款法律关系的法人、其他组织或自然人。,0,0
1,(单选题)（）是指代理人根据人民法院或者指定机关的指定而进行的代理。,<p>A法定代理</p><p>B直接代理</p><p>C委托代理</p><p>D指定代理</p>,4,D,指定代理是指代理人根据人民法院或者指定机关的指定而行的代理。,0,0
1,(单选题)《物权法》于（）年实施。,<p>A2005</p><p>B2006</p><p>C2007</p><p>D2008</p>,4,C,《物权法》于2007年10月1日施行。,0,0
1,(单选题)（）是指基于投保人的利益，为投保人与保险公司订立保险合同提供中介服务，并按约定收取佣金的机构。,<p>A保险专业代理机构</p><p>B保险经纪机构</p><p>C保险公估机构</p><p>D保险资产管理公司</p>,4,B,保险经纪机构是指基于投保人的利益，为投保人与保险公司订立保险合同提供中介服务，并按约定收取佣金的机构。,0,0
1,(单选题)（）在市场经济国家主要指再贴现率。,<p>A基准利率</p><p>B基础利率</p><p>C存款利率</p><p>D贷款利率</p>,4,A,基准利率在市场经济国家主要指再贴现率。（本题来自嗨考网）,0,0
1,(单选题)（）是代表政府干预经济、管理金融的特殊的金融机构。,<p>A证监会</p><p>B银监会</p><p>C中央银行</p><p>D中国银行</p>,4,C,中央银行是代表政府干预经济、管理金融的特殊的金融松构。,0,0
1,(单选题)2015年3月31日，（）公布《存款保险条例》，并于2015年5月1日起正式实施。,<p>A证监会</p><p>B银监会</p><p>C国务院</p><p>D中央银行</p>,4,C,2015年3月31日，国务院公布《存款保险条例》并于2015年5月1日起正式实施。,0,0
1,(单选题)按照客户需求，信息咨询服务不包括（）。,<p>A行业市场信息</p><p>B金融财经信息</p><p>C个人财务分析与规划信息</p><p>D投融资政策与法规信息</p>,4,C,按照客户需求，提供包括行业市场信息、金融财经信息、投融资政策与法规信息、银行业务信息等各类信息咨询业务。,0,0
1,(单选题)保证担保的范围不包括（）。,<p>A主债权及利息</p><p>B违约金</p><p>C拖延费</p><p>D损害赔偿金</p>,4,C,保证担保的范围包括主债权及利息、违约金、损害赔偿金和实现债权的费用。,0,0
1,(单选题)不属于其他金融机构的是（）,<p>A期货公司</p><p>B金融控股公司</p><p>C小额货款公司</p><p>D第三方支付公司</p>,4,A,其他金融体系是金融体系的重要组成部门，主要包括金融控股公司、小额贷款公司、第三方支付公司、融资性担保公司等准金融机构。,0,0
1,(单选题)不属于证券交易所主要职能的是（）。,<p>A提供证券交易的场所和设施</p><p>B制定证券交易的业务规则</p><p>C对会员和上市公司进行监管</p><p>D证券和资金的交收及相关管理</p>,4,D,证券交易所主要的职能是：（1)提供证券交易的场所和设施（2)制定证券交易的业务规则（3)对会员和上市公司进行监管（4)接受上市申请，安排证券上市（5)组织、监督证券交易（6)管理和公布市场信息等。D选项属于证券登记结算公司的职能。,0,0
1,(单选题)操作风险的计量方法不包括（）。,<p>A基本指标法</p><p>B标准法</p><p>C内部模型法</p><p>D高级计量法</p>,4,C,《商业银行资本管理办法（试行)》规定，商业银行可以使用基本指标法、标准法或高级计量法计量操作风险资本要求。,0,0
1,(单选题)存放中央银行款项，是指商业银行存放在中央银行的资金，即（）。,<p>A存款准备金</p><p>B法定存款准备金</p><p>C超额准备金</p><p>D库存现金</p>,4,A,存放中央银行款项，是指商业银行存放在中央银行的资金，即存款准备金。商业银行在中央银行存款日法定存款准备金和超额准备金两部分构成。,0,0
1,(单选题)当前，我国商业银行面临的最主要的风险是（）。,<p>A信用风险</p><p>B市场风险</p><p>C流动性风险</p><p>D国家风险</p>,4,A,信用风险是银行最为复杂的风险种类，也是银行面临的最主要的风险。（本题来自嗨考网）,0,0
1,(单选题)等同于贷款的授信业务转换系数为（）。,<p>A0.75</p><p>B1.5</p><p>C1</p><p>D0.5</p>,4,C,等同于贷款的授信业务转换系数为100%。,0,0
1,(单选题)不属于证券登记结算有限责任公司的职能的是（）。,<p>A证券账户、结算账户的设立和管理</p><p>B接受上市申请、安排证券上市</p><p>C证券的存管和过户</p><p>D证券持有人名册登记及权益登记</p>,4,B,证券登记结算有限责任公司的职能是：（1)证券账户，结算账户的设立和管理(2)证券的存管和过户（3)证券持有人名册登记及权益登记(4)证券和资金的清算交收及相关管理（5)受发行人的委托派发证券权益(6)依法提供于证券登记结算业务有关的登记、信息、咨洵和培训服务（7)中国证监会批准的其他业务。,0,0
1,(单选题)对不实施内部评级法的商业银行需要运用（）计算全行表外资产的信用风险加权资产；对实施内部评级法覆盖表内外资产使用（）计算信用风险加权资产。,<p>A权重法，内部评级法</p><p>B指数法，内部评级法</p><p>C权重法，影子价法</p><p>D指数法，影子价法</p>,4,A,对不实施内部评级法的商业银行，需要运用权重法计算全行表外资产的信用风险加权资产；对实施内部评级法覆盖内外资产使用内部评级法计算信用风险加权资产，未覆盖的表内外资产权重法计算信用风险加权资产。,0,0
1,"(单选题)风险免疫管理策略的核心思想是通过资产久期和负债久期的匹配,实现（）互相低消，进而锁定整体收益率。",<p>A利率风险和负债风险</p><p>B利率风险和再投资风险</p><p>C利率风险和流动性风险</p><p>D利率风险和结构风险</p>,4,B,"风险免疫管理策略的核心思想是通过资产久期和负债久期的匹配,实现利率风险和再投资风险互相低消，进而锁定整体收益率。",0,0
1,(单选题)根据《中华人民共和国商业银行法》的规定商业银行经营应遵守的基本原则的顺序是（）。,<p>A安全性、流动性、效益性</p><p>B安全性、效益性、流动性</p><p>C流动性、安全性、效益性</p><p>D效益性、安全性、流动性</p>,4,A,《中华人民共和国商业银行法》第四条明确规定了“商业银行以安全性、流动性、效益性为经营原则。实行自主经营，自担风险，自负盈亏，自我约束”。,0,0
1,(单选题)根据保险的实施方式，保险可以分为（）。,<p>A社会保险和普通保险</p><p>B原保险和再保险</p><p>C财产保险和人身保险</p><p>D自愿保险和强制保险</p>,4,D,根据保险的实施方式，保险可以分为自愿保险和强制保险。,0,0
1,(单选题)公司申请债券上市，公司债券实际发行额不少于人民币（）。,<p>A1000万元</p><p>B3000万元</p><p>C5000万元</p><p>D1亿元</p>,4,C,公司申请债券上市，公司债券实际发行额不少于人民币5000万元。,0,0
1,(单选题)股东大会年会应当由（）在每一会计年度结束后（）个月内召集和召开。,<p>A董事会；6</p><p>B董事会；3</p><p>C高级管理层；6</p><p>D高级管理层；3</p>,4,A,股东大会年会应当由董事会在每一会计年度结束后6个月内召集和召开。,0,0
1,(单选题)关于缺口管理，说法不正确的是（）。,<p>A缺口管理又称为利率敏感性缺口管理法</p><p>B根据对未来利率变动趋势和收益率曲线形状的预期，改变资产和负债的缺口</p><p>C当预期利率上市，加缺口</p><p>D缺口是指浮动利率资产和负债之间的比率</p>,4,D,缺口管理又称为利率敏感性缺口管理法，具体是指根据未来利率变动趋势和收益率曲线形状的预期，改变资产和负债的缺口。当预期利率上市，增加缺口，这里的缺口是指浮动利率资产和负债之间的差额。,0,0
1,"(单选题)国内生产总值(GDP),增长率是反映一定时期经济发展水平变化程度的（）。",<p>A最终成果</p><p>B唯一指标</p><p>C静态指标</p><p>D动态指标</p>,4,D,国内生产总值(GDP)增长率是反映一定时期经济发展水平变化程度的动态指标。,0,0
1,(单选题)国家统计局于（）制定公布了新国家标准《国民经济行业分类》。,<p>A2009年7月</p><p>B2010年10月</p><p>C2011年8月</p><p>D2012年9月</p>,4,C,国家统计局于2011年8月制定公布了新国家标准《国民经济行业分类》,0,0
1,(单选题)衡量短期资产负债效率的核心指标是（）。,<p>A净现金流量</p><p>B净资产利息</p><p>C净资产产出</p><p>D净利息收益率</p>,4,D,衡量短期资产负债效率的核心指标是净利息收益率。（本题来自嗨考网）,0,0
1,(单选题)甲公司向乙银行交付10万元，申请签发银行汇票向丙公司付款。这份汇票当事人的关系为（）。,<p>A出票人乙银行，付款人乙银行，收款人丙公司</p><p>B出票人甲公司，付款人甲公司，收款人丙公司</p><p>C出票人甲公司，付款人乙银行，收款人丙公司</p><p>D出票人乙银行，付款人甲公司，收款人丙公司</p>,4,A,汇票是出票人签发的，委托付款人在见票时或者在指定日期无条件支付确定的金额给收款人或者持票人的票据。汇票的当事人一般有三个：出票人、付款人和收款人。出票人乙银行，付款人乙银行，收款人丙公司。,0,0
1,(单选题)接管期限届满，银监会可以决定延期，但接管期限最长不得超过（）年。,<p>A1</p><p>B2</p><p>C3</p><p>D4</p>,4,B,接管期限届满，银监会可以决定延期，但接管期限最长不得超过2年。,0,0
1,(单选题)利息是指在（）中债务人支付给债权人的报酬，也就是资金的价格。,<p>A债权债务关系</p><p>B所有权关系</p><p>C信用关系</p><p>D借贷关系</p>,4,C,利息是指在信用关系中债务人支付给债权人的报酬，也就是资金的价格。,0,0
1,(单选题)民法调整的对象包括两大类，分别是平等主体之间的（）。,<p>A人生关系，财产关系</p><p>B人身关系，财产关系</p><p>C人身关系，社会关系</p><p>D人生关系，经济关系</p>,4,B,民法调整的对象包括两大类，分别平等主体之间的人身关系和财产关系,0,0
1,(单选题)某出口商为了降低货款拖欠的风险，同时进口商为了规避货物不能按时收到的风险，他们可以选择的最佳结算方式是（）。,<p>A汇票</p><p>B本票</p><p>C支票</p><p>D信用证</p>,4,D,商业银行支付结算方式：汇票、本票、支票、汇款、信用证、托收。信用证是一项独立于贸易合同之外的契约。,0,0
1,(单选题)目前成熟股票市场普遍采用的发行制度是（）。,<p>A审批制</p><p>B核准制</p><p>C注册制</p><p>D会员制</p>,4,C,目前成熟股票市场普遍采用的发行制度是注册制。,0,0
1,(单选题)平均总资产回报率中资产占用的资金来源包括银行自有资金和（）。,<p>A所有者权益</p><p>B股东的资金</p><p>C债权人提供的资金</p><p>D贷款</p>,4,C,资产占用的资金来源包括两个部分，一部分是属于股东的资金，即所有者权益（银行自有资金)，另一部分是来源于债权人提供的资金（银行借入资金)，借入资金对银行而言，虽可暂时占用，但却需要偿还，甚至是需要付息的。,0,0
1,"(单选题)前进机械厂购买一批设备急需资金500万元,向甲商业银行申请贷款，并请市第三人民医院提供保证。按照法律规定该医院（）。",<p>A银行同意即可担保</p><p>B可以担保</p><p>C不能担保</p><p>D如有足够清偿能力即可</p>,4,C,学校、幼儿园、医院以公益为目的的事业单位、社会团体不得为保证人。,0,0
1,(单选题)人民币的法定管理部门是（）。,<p>A中国银行</p><p>B中国人民银行</p><p>C中国建设银行</p><p>D中国工商银行</p>,4,B,人民币的法定管理部门是中国人民银行，负责人民币的统一印制，发行、兑换、收回、销等工作。（本题来自嗨考网）,0,0
1,(单选题)擅自设立银行业金融机构或者非法从事银行业金融机构的业务活动的，尚不构成犯罪的，由银监会没收违法所得，没有违法所得或者违法所得不足五十万元的，处（）罚款。,<p>A一倍以上五倍以下</p><p>B一倍以上三倍以下</p><p>C五十万元以上二百万元以下</p><p>D五十万元以上一百万元以下</p>,4,C,擅自设立银行业金融机构或者非法从事银行业金融机构的业务活动的，尚不构成犯罪的，由银监会没收违法所得，没有违法所得或者违法所得不足五十万元的，处五十万元以上二百万元以下罚款。,0,0
1,(单选题)商业银行根据约定条件和实际投资收益情况向客户支付收益，但并不保证客户本金安全的理财计划是（）。,<p>A保本浮动收益理财计划</p><p>B固定收益理财计划</p><p>C保证收益理财计划</p><p>D非保本浮动收益理财计划</p>,4,D,非保本浮动收益理财计划是指商业银行根据约定条件和实际投资收益情况向客户支付收益，并不保证客户本金安全的理财计划。,0,0
1,(单选题)商业银行向借款人提供的并按约定的利率和期限还本付息的货币资金称为（）。,<p>A存款</p><p>B贷款</p><p>C代理</p><p>D同业拆借</p>,4,B,贷款是指经批准可以经营贷款业务的金融机构对借款人提供的并按约定的利率和期限还本付息的货币资金。,0,0
1,(单选题)商业银行销售理财产品应当遵循（）原则。,<p>A公平、公开、公正</p><p>B公平、平衡、公开</p><p>C公正、公开、平衡</p><p>D公平、平衡、公正</p>,4,A,商业银行销售理财产品，应当遵循公平、公开、公正原则，充分揭示风险，保护客户合法权益，不得对客户进行误导销售。,0,0
1,(单选题)深圳证券交易所于（）正式营业。,<p>A1990年</p><p>B1991年</p><p>C1995年</p><p>D2000年</p>,4,B,深圳证券交易所于1991年7月3日正式营业。,0,0
1,(单选题)实货实付的关键是（）。,<p>A有效鉴别客户身份，了解借款用途</p><p>B让借款人按照合同的约定用途，减少贷款挪用的风险</p><p>C防止不法份子冒名套取银行货款</p><p>D及时调整与借款人合作的策略和内客</p>,4,B,实贷实付的关键是让借款人按照合同的约定用途，减少贷款挪用的风险。,0,0
1,(单选题)市净率的计算公式（）。,<p>A市净率=股票价格(P)/每股收益(E)</p><p>B市净率=净利润/期末总股本</p><p>C市净率=每股市价(P)/每股净资产</p><p>D市净率=净利润/资本净额</p>,4,C,市净率的计算公式是：市净率=每股市价(P)/每股净资产,0,0
1,(单选题)同一存款人在同一家投保机构所有被保险存款账户的存款本金和利息合并计算的资金数额在最高偿付限额以内的（）。,<p>A实现限额偿付</p><p>B偿付50万人民币</p><p>C实现部分偿付</p><p>D实现全额偿付</p>,4,D,同一存款人在同一家投保机构所有被保险存款账户的存款本金和利息合并计算的资金额在最高偿付限额以内的，实行全额偿付。,0,0
1,(单选题)我国《担保法》规定，一般保证的保证人与债券人未约定保证期间的，保证期间为主债务履行期届满之日起（）。,<p>A一个月</p><p>B三个月</p><p>C六个月</p><p>D一年</p>,4,C,我国《担保法》规定，般保证的保证人与债权人未约定保证期间的，保证期间为主债务履行期届满之日起六个月。（本题来自嗨考网）,0,0
1,(单选题)我国商业银行办理个人零存整取定期存款的起存金额是（）。,<p>A1元</p><p>B5元</p><p>C10元</p><p>D50元</p>,4,B,我国商业银行办理个人零存整取定期存款的起存金额是5元。,0,0
1,(单选题)下列不符合银行业从业人员职业操守中“了解客户”规定的是（）。,<p>A为未带有效身份证件的熟悉客户新开账户</p><p>B了解客户的财务状况</p><p>C了解客户风险承受能力</p><p>D大额取款要求客户提供身份证件</p>,4,A,参见教材302页。,0,0
1,(单选题)下列不属于商业银行代收代付业务的是（）。,<p>A代收水费</p><p>B代理资金结算</p><p>C代收电费</p><p>D代发工资</p>,4,B,代收代付业务主要包括代理各项公用事业收费、代理行政事业性收费和财政性收费、代发工资、代扣住房按消费货款等。代理资金结算属于商业银行的资金交易业务。,0,0
1,(单选题)下列不属于银行间市场交易商协会管理的是（）。,<p>A外汇市场</p><p>B同业拆借市场</p><p>C票据市场</p><p>D期货市场</p>,4,D,属于银行间市场交易商协会管理的是外汇市场、同业拆借市场、银行间债券市场、票据市场和黄金市场等,0,0
1,(单选题)下列各组宏观经济发展目标所对应的衡量指标中，错误的是（）。,<p>A经济增长一国民生产总值</p><p>B经济长一失业率</p><p>C物价稳定一通货膨胀</p><p>D国际收支平一国际收支</p>,4,B,充分就业失业率,0,0
1,(单选题)下列关于单位外汇存款的表述错误的是（）。,<p>A单位外汇存款包括单位经营项目外汇账户</p><p>B境内机构经营项目外汇账户的限额可以采用欧元核定</p><p>C境内机构原则上只能开立一个经常项目外汇账户</p><p>D境内机构经营项目外汇账户的限额统一采用美元核定</p>,4,B,境内机构经营项目外汇账户的限额统一采用美元核定,0,0
1,(单选题)下列关于董事监事履职评价说法正确的是（）。,<p>A商业银行应当每季度所有在职董事进行履职评价</p><p>B被评为不称职的董事、董事会、监事会应当组织会谈、向董事本人提出限期改进要求、如长期未能有效改进，商业银行应当更换董事</p><p>C高级管理层是商业银行公司治理中的关键主体</p><p>D根据董事的履职情况，依据评价结果将董事划分为称职、基本称职和不称职三个级</p>,4,D,根据董事的履职情况，依据评价结果将董事划分为称职、基本称职和不称职三个级。（本题来自嗨考网）,0,0
1,(单选题)下列关于净利息收益率说法不正确的是（）。,<p>A年均概念：NIM=（净利息收入/期初期末平均生息资产)X100%</p><p>B净利息收益率是对银行盈利影响最小的指标之一</p><p>C日均概念:NIM=（净利息收入/日均生息资产)X100%</p><p>D利率调整、货存比以及存款定活比等诸多因素会影响商业银行的净利息收益率水平，在降息的背景下利息收益率会下降，贷存低的银行受到的影响相应较小</p>,4,B,B选项不正确，净利息收益率是对银行盈利影响最大的指标之一，对于主要依靠利息收入作为来源的银行尤其如此。,0,0
