1,(单选题)下列将导致委托代理、法定代理或者指定代理都终止的情形是()。,<p>A代理期间届满或者代理事务完成</p><p>B被代理人取得或者恢复民事行为能力</p><p>C被代理人取消委托或者代理人辞去委托</p><p>D代理人丧失民事行为能力</p>,4,D,根据《中华人民共和国民法通则》规定，代理人丧失民事行为能力将导致委托代理、法定代理或者指定代理都终止。,,,43,1,0,0
1,(单选题)根据代理权产生的根据不同而将代理分类，其中不包含()。,<p>A委托代理</p><p>B法定代理</p><p>C合同代理</p><p>D指定代理</p>,4,C,根据代理权产生的根据不同，代理可分为：①委托代理，委托代理人按照被代理人的委托行使代理权；②法定代理，法定代理人依照法律的规定行使代理权；③指定代理.指定代理人按照人民法院或者指定单位的指定行使代理权。(本题来自嗨考网）,,,43,1,0,0
1,(单选题)下列关于基金销售机构收取费用的表述错误的是()。,<p>A不得收取销售费用</p><p>B不得向投资人收取额外费用</p><p>C不得对不同投资人适用不同费率</p><p>D收取销售费用</p>,4,A,根据《证券投资基金销售管理办法》规定，基金销售机构应当按照基金合同、招募说明书和基金销售服务协议的约定向投资人收取销售费用，并如实核算、记账；未经基金合同、招募说明书、基金销售服务协议约定，不得向投资人收取额外费用；未经招募说明书载明并公告，不得对不同投资人适用不同费率。,,,43,1,0,0
1,(单选题)公民或法人设立、变更、终止民事权利和民事义务的合法行为是()。,<p>A民事行为</p><p>B商业交换行为</p><p>C权利义务行为</p><p>D民事法律行为</p>,4,D,民事法律行为是指公民或者法人设立、变更、终止民事权利和民事义务的合法行为。平等的民事法律主体之间进行的民事法律活动，应当遵循民事法律的自愿、公平、等价有偿、诚实信用的原则。,,,43,1,0,0
1,(单选题)下列不属于无民事行为能力人的是()。,<p>A婴儿</p><p>B8岁上二年级的小红</p><p>C13岁的身体残疾者小明</p><p>D不能辨认自己行为的精神病人</p>,4,C,不满十周岁的未成年人是无民事行为能力人，由他的法定代理人代理民事活动。不能辨认自己行为的精神病人是无民事行为能力人，由他的法定代理人代理民事活动。无民事行为能力人、限制民事行为能力人的监护人是他的法定代理人。,,,43,1,0,0
1,(单选题)当事人互负债务，有先后履行顺序，先履行一方未履行的，后履行一方有权拒绝其履行要求的抗辩权是()。,<p>A后履行抗辩权</p><p>B不安抗辩权</p><p>C先履行抗辩权</p><p>D同时履行抗辩权</p>,4,C,根据《中华人民共和国合同法》的规定，合同履行的抗辩权包括同时履行抗辩权、先履行抗辩权和不安抗辩权。同时履行抗辩权是指当事人互负债务，没有先后履行顺序，应当同时履行。先履行抗辩权是指当事人互负债务，有先后履行顺序，先履行一方未履行的，后履行一方有权拒绝其履行要求。不安抗辩权是指应当先履行债务的当事人，有确切证据证明对方有下列情形之一的，可以中止履行：①经营状况严重恶化；②转移财产、抽逃资金，以逃避债务；③丧失商业信誉；④有丧失或者可能丧失履行债务能力的其他情形。,,,43,1,0,0
1,(单选题)基金宣传推介材料中可以登载的是()。,<p>A第三方专业机构的评价结果，但应当列明第三方专业机构的名称及评价日期</p><p>B基金管理人管理的刚成立不足六个月的基金业绩</p><p>C其他单位或个人的推荐性文字</p><p>D预测该基金的投资业绩</p>,4,A,根据《证券投资基金销售管理办法》第三十五条规定，基金宣传推介材料必须真实、准确，与基金合同、基金招募说明书相符，不得有下列情形：①虚假记载、误导性陈述或者重大遗漏；②预测该基金的证券投资业绩；③违规承诺收益或者承担损失；④诋毁其他基金管理人、基金托管人或基金销售机构，或者其他基金管理人募集或管理的基金；⑤夸大或者片面宣传基金，违规使用安全、保证、承诺、保险、避险、有保障、高收益、无风险等可能使投资人认为没有风险的或者片面强调集中营销时间限制的表述；⑥登载单位或者个人的推荐性文字；⑦中国证监会规定禁止的其他情形。另外基金合同生效不足6个月的，不可以登载该基金、基金管理人管理的其他基金的过往业绩。,,,43,1,0,0
1,(单选题)对未取得基金代销业务资格、擅自开办基金销售业务的机构及其负责人，()。,<p>A责令改正，并处以警告、罚款</p><p>B追究刑事责任</p><p>C撤销该机构</p><p>D给予行政处分</p>,4,A,根据《证券投资基金销售管理办法》第九十条规定，未取得基金代销业务资格，擅自开办基金销售业务的，责令改正，并处以警告、罚款；对直接负责的主管人员和其他直接责任人员，处以警告、罚款。,,,43,1,0,0
1,(单选题)在理财产品销售过程中，下列属于错误销售行为的是()。,<p>A客户拟购买的产品风险评级与客户风险承受能力相匹配</p><p>B产品说明书中需由客户亲自抄录的内容由客户亲笔抄录</p><p>C采取抽奖、礼品赠送等方式销售理财产品</p><p>D所有的销售凭证包括风险评估报告由客户本人亲自填写并签字确认</p>,4,C,根据《商业银行理财产品销售管理办法》第三十七条的规定，商业银行从事理财产品销售活动，不得采取抽奖、回扣或者赠送实物等方式销售理财产品。,,,43,1,0,0
1,(单选题)境外个人来华旅游，回国前将原兑换未用完的人民币兑回外汇，凭本人有效身份证件和原兑换水单办理，原兑换水单的兑回有效期为自兑换日起()个月。,<p>A3</p><p>B6</p><p>C12</p><p>D24</p>,4,D,根据《个人外汇管理办法实施细则》第十三条规定，境外个人经常项目原兑换未用完的人民币兑回外汇，凭本人有效身份证件和原兑换水单办理，原兑换水单的兑回有效期为自兑换日起24个月。,,,43,1,0,0
1,(单选题)民事活动中最核心、最基本的原则是()。,<p>A自愿原则</p><p>B等价有偿原则</p><p>C诚实信用原则</p><p>D公平原则</p>,4,C,诚实信用原则是指民事活动中，民事主体应该诚实、守信用，正当行使权利和义务。诚实信用原则是民事活动中最核心、最基本的原则。(本题来自嗨考网）,,,43,1,0,0
1,(单选题)不属于当事人一方有权请求法院变更或撤销合同的情形是()。,<p>A因重大误解订立合同的</p><p>B一方以欺诈、胁迫的手段订立合同，损害对方利益的</p><p>C使对方在违背真实意思的情况下订立合同的</p><p>D一方以欺诈、胁迫的手段订立合同，损害国家利益的</p>,4,D,签订的合同有下列情形时，当事人一方有权请求人民法院或者仲裁机构变更或者撤销：①因重大误解订立的；②在订立合同时显失公平的；③一方以欺诈、胁迫的手段或者乘人之危，使对方在违背真实意思的情况下订立的合同，受损害方有权请求人民法院或者仲裁机构变更或者撤销。D项属于合同无效的情形。,,,43,1,0,0
1,(单选题)根据《民法通则》的规定，下列可以从事个人理财业务的主体是()。,<p>A十岁以上的未成年人</p><p>B十岁以下的未成年人</p><p>C限制民事行为能力人的监护人</p><p>D不能辨认自己行为的人</p>,4,C,个人理财业务的客户应当是完全民事行为能力的自然人，以及无民事行为能力人、限制民事行为能力人的法定代理人。A项，十周岁以上的未成年人是限制民事行为能力人；B项，不满十周岁的未成年人是无民事行为能力人；D项，不能辨认自己行为的人不能作为个人理财业务的客户。,,,43,1,0,0
1,(单选题)下列关于代理的说法，错误的是()。,<p>A代理人实施民事法律行为是以被代理人的名义进行的</p><p>B法人也可以作为被代理人，通过代理人实施民事法律行为</p><p>C代理人在代理活动中不具有独立的法律地位</p><p>D双方当事人约定应当由本人实施的民事法律行为，不得代理</p>,4,C,C项，代理的特征包括代理人在代理活动中具有独立的法律地位。根据《民法通则》第六十三条规定，公民、法人可以通过代理人实施民事法律行为。代理人在代理权限内，以被代理人的名义实施民事法律行为。被代理人对代理人的代理行为，承担民事责任。依照法律规定或者按照双方当事人约定，应当由本人实施的民事法律行为，不得代理。,,,43,1,0,0
1,(单选题)下列关于商业银行理财产品（计划）监管要求的表述，错误的是()。,<p>A商业银行不得将理财计划与本行储蓄存款进行强制性搭配销售</p><p>B商业银行不得将一般储蓄存款产品单独当作理财计划销售</p><p>C商业银行使用保证收益理财计划附加条件所产生的投资风险应由银行承担</p><p>D商业银行不得承诺除保证收益以外的任何可获得收益</p>,4,C,AB两项，根据《商业银行理财产品销售管理办法》第三十六条的规定，商业银行不得将存款单独作为理财产品销售，不得将理财产品与存款进行强制性搭配销售。CD两项，根据《商业银行理财产品销售管理办法》第三十五条的规定，商业银行不得无条件向客户承诺高于同期存款利率的保证收益率，承诺保证收益的附加条件所产生的投资风险应当由客户承担，并应当在销售文件明确告知客户。商业银行不得承诺或变相承诺除保证收益以外的任何可获得收益。,,,43,1,0,0
1,(单选题)关于违约责任，下列说法错误的是()。,<p>A违约责任的承担形式包括违约金责任</p><p>B违约责任是指当事人违反合同义务所应该承担的民事责任，主要表现为民事责任</p><p>C我国《合同法》规定违约责任的一般构成要件是违约</p><p>D违约责任的承担形式有强制履行</p>,4,B,违约责任是指当事人一方不履行合同债务或其履行不符合合同约定时，对另一方当事人所应承担的继续履行、采取补救措施或者赔偿损失等民事责任。违约责任的承担形式主要有：①违约金责任；②赔偿损失；③强制履行；④定金责任；⑤采取补救措施。B项违约责任主要表现为财产责任。,,,43,1,0,0
1,(单选题)小李年满18周岁，为某大学二年级学生，生活来源和学费全靠父母，现因家庭经济困难，向某银行申请助学贷款2.2万元，如2年后到期无力偿还，应由()来承担偿还责任。,<p>A学校</p><p>B小李父母先行垫付，以后由小李</p><p>C小李父母</p><p>D小李</p>,4,D,按照《民法通则》对自然人的民事行为能力根据自然人的年龄和智力状况的分类，十八周岁以上的公民是成年人，具有完全民事行为能力，可以独立进行民事活动，是完全民事行为能力人。小李具有完全民事行为能力，应由小李自己承担偿还贷款责任。,,,43,1,0,0
1,(单选题)关于保险兼业代理人，下列说法错误的是()。,<p>A保险兼业代理人可以同时从事自身业务和保险代理业务</p><p>B保险兼业代理人必须在保险的授权范围内从事保险代理业务</p><p>C保险兼业代理人的代理行为所产生的法律责任由其自行承担</p><p>D保险代理人从事保险代理活动时，有权收取保险代理手续费</p>,4,C,C项，保险兼业代理人在保险人授权范围内代理保险业务的行为所产生的法律责任，由保险人承担。,,,43,1,0,0
1,(单选题)下列叙述错误的是()。,<p>A十周岁以上的未成年人都是限制行为能力人</p><p>B无权代理人订立的合同是效力待定的合同</p><p>C个人独资企业和合伙企业都是典型的非法人企业，因为它们没有独立的企业财产</p><p>D合伙企业的财产具有相对独立性</p>,4,A,A项，16周岁以上不满18周岁，以自己的劳动收入为主要生活来源的，视为完全民事行为能力人；不能辨认自己行为后果的精神病人是无民事行为能力人。,,,43,1,0,0
1,(单选题)下列关于格式条款的表述，错误的是()。,<p>A订立格式条款一方应遵循公平原则确定当事人之间的权利和义务</p><p>B格式条款和非格式条款不一致时，应采用格式条款</p><p>C格式条款是指当事人为重复使用而预先拟定，并在订立合同时未与对方协商的条款</p><p>D合同订立方应采取合理的方式提请对方注意免除或者限制其责任的条款，按对方要求，对条款予以说明</p>,4,B,B项，格式条款和非格式条款不一致时，应当采用非格式条款。,,,43,1,0,0
1,(单选题)境内个人经常项目项下非经营性结汇超过年度总额的，凭本人有效身份证件及证明材料在银行办理，下列收入与对应证明材料不足的是()。,<p>A保险外汇收入：保险合同</p><p>B职工报酬：雇佣合同及收人证明</p><p>C捐赠：经公证的捐赠协议或合同，捐赠须符合国家规定</p><p>D遗产继承收入：遗产继承法律文件书或公证书</p>,4,A,根据《个人外汇管理办法实施细则》第十条相关规定，与保险外汇收入相关的证明材料包括保险合同及保险经营机构的付款证明。,,,43,1,0,0
1,(单选题)甲为未成年人，其父母以甲的名义购买了一套房屋。甲与其父母在该法律行为中的关系为()。,<p>A代理</p><p>B信托</p><p>C委托</p><p>D行纪</p>,4,A,代理是指代理人在代理权限内，以被代理人的名义实施民事法律行为。被代理人对代理人的代理行为，承担民事责任。题目中甲的父母和甲之间属于代理关系。,,,43,1,0,0
1,(单选题)个人携带外币现钞出入境时，下列不符合外币现钞管理规定的做法是()。,<p>A个人购汇提钞，单笔在规定允许携带外币现钞出境金额之下的，可以在银行直接办理</p><p>B个人购汇提钞，单笔提钞超过规定允许携带外币现钞出境金额的，凭本人有效身份证件、提钞用途证明等材料在银行办理</p><p>C个人外币现钞存入外汇储蓄账户，单笔在规定允许携带外币入境申报金额之下的，可以在银行直接办理</p><p>D个人外币现钞存人外汇储蓄账户，单笔存钞超过规定允许携带外币入境申报金额的，凭本人有效身份证件，携带外币现钞入境申报单或本人原存款金融机构外币现钞提取单据在银行办理</p>,4,B,B项，根据《个人外汇管理办法》第三十四条规定，个人购汇提钞或从外汇储蓄账户中提钞，单笔或当日累计在有关规定允许携带外币现钞出境金额之下的，可以在银行直接办理；单笔或当日累计提钞超过上述金额的，凭本人有效身份证件、提钞用途证明等材料向当地外汇局事前报备。,,,43,1,0,0
1,(单选题)根据《合同法》，当经办业务的银行与客户对格式合同条款有两种以上解答时，法律支持的是()。,<p>A银行总行的解释</p><p>B银行业监管机构的解释</p><p>C不利于银行一方的解释</p><p>D有利于银行一方的解释</p>,4,C,对格式条款的理解发生争议的，应当按照通常理解予以解释。对格式条款有两种以上解释的，应当作出不利于提供格式条款一方的解释。格式条款和非格式条款不一致的，应当采用非格式条款。(本题来自嗨考网）,,,43,1,0,0
1,(单选题)下列哪项不属于免责事由？(),<p>A自然火灾发生，导致不能继续履行合同</p><p>B地震发生导致不能继续履行合同</p><p>C山洪暴发导致不能继续履行合同</p><p>D因故意或重大过失，造成对方财产损失的</p>,4,D,根据《合同法》第五十三条规定，合同中的下列免责条款无效：①造成对方人身伤害的；②因故意或者重大过失造成对方财产损失的。,,,43,1,0,0
1,(单选题)境内个人外汇汇出境外用于经常项目支出，单笔或当日累计汇出在规定金额以上的，()在银行办理。,<p>A仅凭本人有效身份证件</p><p>B仅凭有交易额的相关证明</p><p>C须凭本人有效身份证件和有交易额的相关证明等材料</p><p>D凭本人有效身份证件或者有效交易额的相关证明</p>,4,C,根据《个人外汇管理办法》第十二条规定，境内个人外汇汇出境外用于经常项目支出，单笔或当日累计汇出在规定金额以下的，凭本人有效身份证件在银行办理；单笔或当日累计汇出在规定金额以上的，凭本人有效身份证件和有交易额的相关证明等材料在银行办理。,,,43,1,0,0
1,(单选题)2010年1月至5月，在美国工作的甲每月给国内的妻子寄回10000美元，由其妻将美元兑换成人民币取出。若6月份甲寄回5000美元，则甲妻可以将()美元兑换成人民币。,<p>A5000</p><p>B4000</p><p>C2000</p><p>D0</p>,4,D,我国对个人结汇和境内购汇实行年度总额管理，年度总额分别为每人每年等值5万美元。前5个月甲妻已经结汇10000*5=50000（美元），已经达到国家规定的年度最高限额，因此6月份甲妻不能再兑换人民币。,,,43,1,0,0
1,(单选题)根据《个人外汇管理办法》的规定，正确的是()。,<p>A个人外汇业务按照交易性质，分为境内与境外个人外汇业务</p><p>B个人外汇业务按照交易主体，分为经常项目和资本项目个人外汇业务</p><p>C个人外汇账户按照主体类别，分为境内与境外个人外汇账户</p><p>D个人外汇账户按照资金性质，分为经常项目和资本项目账户</p>,4,C,根据《个人外汇管理办法》第二条规定，个人外汇业务按照交易主体区分境内与境外个人外汇业务，按照交易性质区分经常项目和资本项目个人外汇业务。,,,43,1,0,0
1,(单选题)普通合伙企业由普通合伙人组成，合伙人对合伙企业债务承担无限连带责任，关于普通合伙企业的说法不正确的是()。,<p>A有书面合伙协议</p><p>B必须有二个以上合伙人</p><p>C出资方式只能是货币、实物、知识产权、土地使用权或者其他财产权利</p><p>D有合伙企业的名称和生产经营场所</p>,4,C,合伙人可以用货币、实物、知识产权、土地使用权或者其他财产权利出资，也可以用劳务出资。以劳务出资的，其评估办法由全体合伙人协商确定，并在合伙协议中载明。,,,43,1,0,0
1,(单选题)当事人为了重复使用而预先拟定，并在订立合同时未与对方协商的条款是()。,<p>A无效条款</p><p>B附加条款</p><p>C免责条款</p><p>D格式条款</p>,4,D,格式条款是当事人为了重复使用而预先拟定，并在订立合同时未与对方协商的条款。对格式条款的理解发生争议的，应当按照通常理解予以解释。对格式条款有两种以上解释的，应当作出不利于提供格式条款一方的解释。格式条款和非格式条款不一致的，应当采用非格式条款。,,,43,1,0,0
1,(单选题)以下选项中，（）不属于无效合同。,<p>A一方以欺诈、胁迫的手段使对方在违背真实意思的情况下订立的合同</p><p>B恶意串通损害第三人利益的合同</p><p>C以合法的形式掩盖非法目的的合同</p><p>D违反行政法规的强制性规定的合同</p>,4,A,根据《合同法》第五十二条规定，有下列情形之一的，合同无效：①一方以欺诈、胁迫的手段订立合同，损害国家利益；②恶意串通，损害国家、集体或者第三人利益；③以合法形式掩盖非法目的；④损害社会公共利益；⑤违反法律、行政法规的强制性规定。A项属于可撤销的合同，受损害方有权请求人民法院或者仲裁机构变更或者撤销。,,,43,1,0,0
1,(单选题)下列关于代理的说法，不正确的是()。,<p>A代理人和第三人串通损害被代理人利益的，由代理人和第三人负连带责任</p><p>B代理人不履行职责而给被代理人造成损害的，应当承担民事责任</p><p>C超越代理权的行为只有经被代理人的追认，被代理人才承担民事责任</p><p>D第三人知道行为人没有代理权的情况下还与行为人实施民事行为给他人造成损害的，由第三人负责任</p>,4,D,D项，第三人知道行为人没有代理权、超越代理权或者代理权已终止还与行为人实施民事行为给他人造成损害的，由第三人和行为人负连带责任。,,,43,1,0,0
