1,(单选题)消费者物价指数是指（）的变化。,<p>A一组与居民生活有关的商品价格</p><p>B出厂产品批发价格</p><p>C出口和进口</p><p>D国内生产总值</p>,4,A,消费者物价指数是指一组与居民生活有关的商品价格的变化。,12,1,0,0
1,(单选题)下列说法中，错误的是（）。,<p>A外汇交易既包括各种外国货币之间的交易，也包括本国货币与外国货币的兑换买卖</p><p>B经济全球化是指商品、资本、服务与信息跨国界流动的规模与形式不断增加，通过国际分工，在世界市场范围内提高资源配置的效率，从而使各国间经济的相互依赖程度日益加深的趋势</p><p>C金融市场具有货币资金融通功能、优化资源配置功能、风险分散功能、经济调节功能和定价功能</p><p>D中间业务也叫收费业务，是指不构成银行表内资产、表内负债的非利息收入的业务，包括收取服务费或代客买卖差价的理财业务、咨询顾问、基金和债券的代理买卖、代客买卖资金产品、代理收费、托管、支付结算等业务</p>,4,B,经济全球化是指商品、生产要素、服务与信息跨国界流动的规模与形式不断增加，通过国际分工，在世界市场范围内提高资源配置的效率，从而使各国间经济的相互依赖程度日益加深的趋势,12,1,0,0
1,(单选题)以下属于国民经济第二产业的有（）。,<p>A金融业</p><p>B建筑业</p><p>C渔业</p><p>D技术服务业</p>,4,B,第一产业是指农、林、牧、渔业；第二产业是指采矿业，制造业，电力、燃气及水的生产和供应业，建筑业；第三产业是指除第一产业、第二产业以外的其他行业。,12,1,0,0
1,(单选题)衡量通货膨胀时用得最多的消费者物价指数是指一组（ ）,<p>A出厂产品批发价格</p><p>B与居民生活有关</p><p>C与生产和消费有关</p><p>D出口和进口</p>,4,B,此题关键词是“消费者”。选项中与其确切相关的只有B。一组出厂产品批发价格的变化幅度形成生产者物价指数。消费者物价指数主要与生活有关，而与生产无关。出口和进口用于衡量国际收支。消费者物价指数是指一组与居民生活有关的商品价格的变化幅度。衡量通货膨胀时用得最多的是消费者物价指数。,12,1,0,0
1,(单选题)在我国，投资往往是推动整个经济增长的主要力量，它包括两个部分，分别是（）。,<p>A政府采购；公共支出</p><p>B税收；国企上缴利润</p><p>C私人消费；私人投资</p><p>D固定资本形成；存货增加</p>,4,D,对“投资”的理解，应扣住“资本形成”这个关键，这样才能把投资与消费、投资与收入等区别开来。投资包括两个部分：固定资本形成和存货增加。,12,1,0,0
1,(单选题)国民经济可以分为（）产业，金融业属于（）产业。,<p>A三个；第一</p><p>B三个；第三</p><p>C两个；第二</p><p>D三个；第二</p>,4,B,国民经济可分为第一产业、第二产业和第三产业。第一产业是指农、林、牧、渔业；第二产业是指采矿业，制造业，电力、燃气及水的生产和供应业，建筑业；第三产业是指除第一产业、第二产业以外的其他行业。金融业属于第三产业。,12,1,0,0
1,(单选题)国民经济发展的总体目标一般包括（）。,<p>A经济增长、充分就业、物价稳定和国际收支平衡</p><p>B经济增长、区域协调、物价稳定和国际收支平衡</p><p>C经济增长、充分就业、物价稳定和进出口增长</p><p>D经济增长、区域协凋、物价稳定和进出口增长</p>,4,A,衡量宏观经济发展目标一般包括4个。即经济增长、充分就业、物价稳定、国际收支平衡，它们从各个层面反映国民经济运行状况，也是国民经济发展的目标。,12,1,0,0
1,(单选题)在国际收支的衡量指标中，（）是国际收支中最主要的部分。,<p>A贸易收支</p><p>B国外投资</p><p>C劳务输出</p><p>D国外借款</p>,4,A,贸易收支是国际收支中最主要的部分。,12,1,0,0
1,(单选题)衡量一国经济发展水平的宏观经济指标的是（）。,<p>AGDP</p><p>BGNP</p><p>CCPI</p><p>DPPI</p>,4,A,GDP（国内生产总值）是衡量经济增长的宏观经济指标。,12,1,0,0
2,(多选题)当经济处于衰退阶段，下面说法正确的有（）。,<p>A企业资金周转困难</p><p>B企业对借贷资金的需求显著扩大</p><p>C商业银行负债规模严重下降，信用投放能力锐减</p><p>D商业银行的资产业务规模明显扩大</p><p>E企业利润下降</p>,5,ACE,"当经济处于衰退阶段,企业资金周转困难，商业银行负债规模严重下降，信用投放能力锐减，企业利润下降",12,1,0,0
2,(多选题)我国的国际收支经常项目包括（）.,<p>A贸易收支</p><p>B劳务收支</p><p>C外资对华直接投资</p><p>D对其他国的捐赠</p><p>E他国政府借款</p>,5,ABD,国际收支包括经常项目和资本项目。经常项目主要反映一国的贸易和劳务往来状况，包括贸易收支、劳务收支（如运输、旅游等）和单方面转移（如汇款、捐赠等），是最具综合性的对外贸易的指标。资本项目包括直接投资、政府和银行的借款及企业信贷等。,12,1,0,0
2,(多选题)国民经济分为三个产业，下列属于第三产业的有（）。,<p>A房地产业</p><p>B金融业</p><p>C计算机服务和软件业</p><p>D建筑业</p><p>E燃气业</p>,5,ABC,第一产业：农、林、牧、渔业；第二产业：采矿业、制造业、电力、燃气及水的生产和供应、建筑业；除第一与第二产业外其他行业都为第三产业。（本题来自嗨考网）,12,1,0,0
2,(多选题)属于衡量宏观经济发展总体目标指标的有（）。,<p>A通货膨胀率</p><p>B国际收支</p><p>C经济周期</p><p>D失业率</p><p>E国内生产总值</p>,5,ABDE,衡量宏观经济发展总体目标的指标有通货膨胀率、国际收支、失业率和国内生产总值。,12,1,0,0
3,(判断题)顺差是指一个特定时期内一国（或地区）经济产出和居民收入的增长。,<p>A正确</p><p>B错误</p>,2,B,顺差是指一个特定时期内一国（或地区）经济产出和居民收入的增长是错误的。,12,1,0,0
3,(判断题)在各类物价指数中，国民生产总值平减指数范围最广，因此成为经济形势变化的先行指标。,<p>A正确</p><p>B错误</p>,2,B,在各类物价指数中，国民生产总值平减指数范围最广，因此成为经济形势变化的先行指标是错误的。,12,1,0,0
3,(判断题)我国采用的外汇标价法是间接标价法。,<p>A正确</p><p>B错误</p>,2,B,我国采用的外汇标价法是间接标价法。是错误的。,12,1,0,0
